name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 J. Hong,DC,FC Augsbourg,"6'1""",77,81,253,240,355,216,45,2014
 A. Esswein,BU,FC Augsbourg,"6'0""",90,92,336,330,394,76,51,2014
 D. Ji,MOC,FC Augsbourg,"6'2""",76,76,328,341,370,88,59,2014
 J. Hochscheidt,MG,Eintracht Brunswick,"5'10""",72,76,315,352,377,134,47,2014
 M. Langerak,G,Borussia Dortmund,"6'4""",51,48,135,128,247,75,349,2014
 I. Höhn,DC,SC Fribourg,"6'1""",60,59,230,227,320,215,41,2014
 R. Tesche,MC,Hambourg SV,"6'0""",67,69,344,343,346,187,51,2014
 T. Hoogland,DC,FC Schalke 04,"6'0""",54,52,339,307,285,213,55,2014
 S. Sararer,AD,VfB Stuttgart,"5'11""",79,78,328,331,378,122,49,2014
 M. Rojas,AD,VfB Stuttgart,"5'6""",89,91,268,327,407,75,39,2014
 P. Kluge,DD,Hertha BSC,"5'10""",63,66,311,306,348,206,59,2014
 Y. Malli,MD,1. FSV Mayence 05,"5'10""",68,78,298,353,372,115,61,2014
 J. Koch,DC,1. FSV Mayence 05,"6'0""",74,72,295,295,354,212,49,2014
 Campaña,MOC,1. FC Nuremberg,"5'10""",66,67,262,362,342,149,42,2014
 R. Mak,AD,1. FC Nuremberg,"5'10""",83,84,330,327,389,75,41,2014
 M. Russ,DC,Eintracht Francfort,"6'3""",54,53,261,260,299,224,47,2014
 S. Celozzi,DLD,Eintracht Francfort,"5'7""",73,75,284,335,382,208,43,2014
 A. Ottl,MDC,FC Augsbourg,"6'1""",53,53,291,286,296,199,47,2014
 M. Amsif,G,FC Augsbourg,"6'2""",48,47,125,121,245,75,345,2014
 M. Correia,DC,Eintracht Brunswick,"6'1""",68,61,251,252,304,218,48,2014
 N. Theuerkauf,MDC,Eintracht Brunswick,"6'0""",54,56,284,320,307,208,45,2014
 K. Kratz,MDC,Eintracht Brunswick,"5'8""",68,78,312,338,374,201,45,2014
 M. Caligiuri,MC,Eintracht Brunswick,"5'11""",66,68,317,337,346,203,42,2014
 O. Kirch,MD,Borussia Dortmund,"6'0""",77,74,312,316,355,195,50,2014
 J. Korb,DLD,Borussia Mönchengladbach,"5'10""",69,78,241,302,371,215,56,2014
 P. Krmaš,DC,SC Fribourg,"6'4""",32,25,218,174,188,213,46,2014
 F. Klaus,AD,SC Fribourg,"5'10""",82,87,300,306,395,72,35,2014
 V. Hedenstad,MD,SC Fribourg,"5'10""",78,79,301,345,380,199,44,2014
 L. Sobiech,DC,Hambourg SV,"6'5""",67,52,262,188,251,205,41,2014
 A. Annan,MDC,FC Schalke 04,"5'9""",78,79,258,309,382,208,40,2014
 C. Gruezo,MDC,VfB Stuttgart,"5'7""",66,68,238,295,353,207,49,2014
 T. Werner,AD,VfB Stuttgart,"5'11""",89,88,321,281,399,75,45,2014
 F. Kroos,MDC,SV Werder Brême,"6'0""",68,67,285,335,341,206,52,2014
 S. Wagner,BU,Hertha BSC,"6'4""",66,66,329,298,314,87,43,2014
 M. Franz,DC,Hertha BSC,"6'3""",51,53,217,205,258,210,55,2014
 L. Karius,G,1. FSV Mayence 05,"6'2""",50,48,132,136,263,75,350,2014
 M. Fathi,DC,1. FSV Mayence 05,"6'1""",62,64,281,298,314,207,52,2014
 S. Parker,AT,1. FSV Mayence 05,"5'10""",79,84,289,298,388,71,39,2014
 S. Polter,BU,1. FSV Mayence 05,"6'3""",79,68,323,268,339,87,48,2014
 N. Süle,DC,TSG 1899 Hoffenheim,"6'5""",47,49,216,183,225,214,53,2014
 T. Strobl,DC,TSG 1899 Hoffenheim,"6'1""",68,60,251,278,325,210,50,2014
 B. Vukcevic,AG,TSG 1899 Hoffenheim,"6'0""",69,67,325,338,344,89,47,2014
 M. de Jong,DG,FC Augsbourg,"5'9""",73,74,268,305,368,202,40,2014
 R. Holzhauser,MC,FC Augsbourg,"6'4""",68,53,297,362,276,190,51,2014
 D. Kruppke,MOC,Eintracht Brunswick,"5'10""",68,67,336,342,351,142,47,2014
 D. Vrančić,MC,Eintracht Brunswick,"6'0""",64,52,285,341,311,190,55,2014
 C. Heimeroth,G,Borussia Mönchengladbach,"6'4""",32,30,122,123,184,75,331,2014
 B. Hrgota,AG,Borussia Mönchengladbach,"6'1""",73,78,316,323,354,74,43,2014
 C. Günter,DG,SC Fribourg,"6'0""",81,76,247,308,353,204,50,2014
 S. Freis,BU,SC Fribourg,"6'0""",75,74,326,297,355,114,52,2014
 J. Tah,DC,Hambourg SV,"6'4""",67,55,208,198,281,205,44,2014
 J. Brandt,AG,Bayer 04 Leverkusen,"6'1""",76,83,284,305,364,72,50,2014
 K. Stafylidis,DLG,Bayer 04 Leverkusen,"5'10""",88,86,294,343,406,206,52,2014
 T. Kirschbaum,G,VfB Stuttgart,"6'4""",58,57,136,134,276,75,335,2014
 C. Janker,DC,Hertha BSC,"6'1""",55,62,237,214,300,204,53,2014
 T. Nedelev,AG,1. FSV Mayence 05,"5'9""",79,85,300,327,375,70,39,2014
 D. Schahin,BU,1. FSV Mayence 05,"6'2""",67,69,324,267,344,91,49,2014
 P. Rakovsky,G,1. FC Nuremberg,"6'2""",52,50,121,124,264,75,337,2014
 B. Dabanli,DC,1. FC Nuremberg,"6'3""",67,53,243,214,287,201,32,2014
 N. Stark,MDC,1. FC Nuremberg,"6'2""",65,68,274,287,322,192,55,2014
 O. Petrák,MDC,1. FC Nuremberg,"6'1""",73,66,272,273,337,194,51,2014
 S. Kittel,MG,Eintracht Francfort,"5'10""",69,73,308,347,372,73,57,2014
 J. Grahl,G,TSG 1899 Hoffenheim,"6'4""",48,41,121,125,245,75,330,2014
 D. Reinhardt,DC,FC Augsbourg,"6'2""",64,63,231,241,308,212,58,2014
 A. Milik,BU,FC Augsbourg,"6'2""",74,76,325,299,347,97,57,2014
 D. Davari,G,Eintracht Brunswick,"6'4""",52,52,125,128,236,75,342,2014
 K. Reichel,DG,Eintracht Brunswick,"6'1""",75,68,295,298,336,206,42,2014
 H. Nielsen,BU,Eintracht Brunswick,"6'2""",80,71,312,262,345,107,67,2014
 D. Dogan,DC,Eintracht Brunswick,"6'0""",54,53,229,268,302,206,50,2014
 O. Elabdellaoui,MD,Eintracht Brunswick,"5'10""",78,85,296,335,392,202,38,2014
 T. Oehrl,BU,Eintracht Brunswick,"6'3""",68,63,313,252,295,67,57,2014
 A. Younes,AD,Borussia Mönchengladbach,"5'6""",77,85,288,335,409,74,60,2014
 L. Rupp,MD,Borussia Mönchengladbach,"5'10""",68,74,289,336,366,141,53,2014
 K. Guédé,BU,SC Fribourg,"6'0""",64,53,320,266,291,187,34,2014
 J. Zoua,BU,Hambourg SV,"6'1""",78,82,303,295,350,87,51,2014
 O. Yildirim,MG,SV Werder Brême,"5'8""",69,68,305,323,366,87,57,2014
 M. Ndjeng,MD,Hertha BSC,"5'11""",78,78,311,355,374,196,66,2014
 F. Holland,DC,Hertha BSC,"5'8""",69,68,262,262,354,203,53,2014
 D. Krešić,G,1. FSV Mayence 05,"6'5""",43,38,122,117,217,75,331,2014
 C. Avevor,DC,Hanovre 96,"6'0""",69,68,244,237,323,204,40,2014
 R. Philp,DLD,FC Augsbourg,"6'0""",84,79,240,297,366,206,55,2014
 M. Petkovic,G,Eintracht Brunswick,"6'1""",45,44,136,129,247,75,332,2014
 M. Pfitzner,MDC,Eintracht Brunswick,"6'0""",67,67,288,299,341,211,50,2014
 O. Ademi,BU,Eintracht Brunswick,"6'2""",69,66,310,270,312,75,53,2014
 M. Weiser,AD,FC Bayern Munich,"5'9""",83,85,287,310,377,124,55,2014
 N. Höfler,MDC,SC Fribourg,"5'11""",55,66,259,286,307,186,46,2014
 P. Zulechner,BU,SC Fribourg,"6'0""",63,65,296,239,329,80,46,2014
 M. Terrazzino,AD,SC Fribourg,"5'9""",74,78,313,322,378,83,53,2014
 C. Jullien,DC,SC Fribourg,"6'5""",69,64,213,205,278,200,48,2014
 H. Zuck,AG,SC Fribourg,"5'9""",75,77,304,276,372,93,37,2014
 Z. Lam,AD,Hambourg SV,"5'9""",78,84,269,325,390,203,53,2014
 D. Yelldell,G,Bayer 04 Leverkusen,"6'4""",36,28,130,133,207,75,319,2014
 P. Funk,MDC,VfB Stuttgart,"5'10""",67,68,275,270,348,209,57,2014
 K. Herdling,AD,TSG 1899 Hoffenheim,"5'11""",66,67,321,324,327,78,52,2014
 S. Thesker,DC,TSG 1899 Hoffenheim,"6'3""",69,64,244,218,296,203,51,2014
 D. Kohr,DC,FC Augsbourg,"6'0""",66,65,273,297,320,191,38,2014
 B. Kessel,DC,Eintracht Brunswick,"6'3""",68,66,269,268,301,200,57,2014
 T. Perthel,MG,Eintracht Brunswick,"6'1""",75,78,287,331,363,186,39,2014
 J. Green,AD,FC Bayern Munich,"5'8""",76,78,297,285,360,67,48,2014
 M. Ducksch,BU,Borussia Dortmund,"6'2""",77,74,296,240,343,76,48,2014
 H. Mukhtar,MOC,Hertha BSC,"5'9""",75,69,269,286,374,110,50,2014
 S. Burchert,G,Hertha BSC,"6'2""",43,48,122,117,239,75,323,2014
 A. Stolz,G,TSG 1899 Hoffenheim,"6'2""",46,48,122,133,233,75,326,2014
 M. Henn,DC,Eintracht Brunswick,"6'2""",52,54,246,224,286,194,56,2014
 S. Khelifi,MOC,Eintracht Brunswick,"5'8""",76,68,230,291,370,72,50,2014
 P. Højbjerg,MC,FC Bayern Munich,"6'1""",65,59,276,341,304,152,45,2014
 J. Focher,G,Borussia Dortmund,"6'6""",49,44,122,117,218,75,320,2014
 S. Kerk,MOC,SC Fribourg,"6'0""",68,69,298,324,334,87,42,2014
 K. Müller,G,VfB Stuttgart,"6'3""",46,49,132,143,243,75,315,2014
 R. Khedira,MDC,VfB Stuttgart,"6'2""",65,59,232,264,305,187,48,2014
 B. Saller,MD,1. FSV Mayence 05,"5'11""",76,73,289,284,358,163,51,2014
 P. Slišković,BU,1. FSV Mayence 05,"6'4""",69,68,294,285,301,81,55,2014
 M. Angha,DC,1. FC Nuremberg,"6'2""",69,68,257,270,314,195,53,2014
 B. Thoelke,DC,VfL Wolfsbourg,"6'3""",54,53,216,220,264,189,56,2014
 W. Evseev,MG,VfL Wolfsbourg,"5'9""",68,74,287,313,346,86,42,2014
 M. Stendera,AD,Eintracht Francfort,"5'7""",68,73,279,329,350,65,48,2014
 J. Toljan,DG,TSG 1899 Hoffenheim,"6'0""",79,73,258,251,341,193,51,2014
 Bruno Nazario,MG,TSG 1899 Hoffenheim,"5'10""",69,73,284,313,355,71,52,2014
 P. Weihrauch,AT,FC Bayern Munich,"5'11""",67,68,278,263,327,69,49,2014
 M. Amini,MOC,Borussia Dortmund,"5'9""",69,67,272,276,352,150,67,2014
 M. Sarr,DC,Borussia Dortmund,"6'2""",67,64,213,230,305,187,46,2014
 M. Hornschuh,DC,Borussia Dortmund,"6'2""",65,61,258,242,283,195,57,2014
 E. Jordanov,MD,Borussia Dortmund,"5'8""",77,78,268,294,378,113,55,2014
 T. Harder,AG,Borussia Dortmund,"5'9""",67,75,281,290,363,85,44,2014
 Z. Alomerovic,G,Borussia Dortmund,"6'2""",47,41,130,120,232,75,310,2014
 A. Schwolow,G,SC Fribourg,"6'2""",40,34,124,117,206,75,315,2014
 K. Ayhan,DC,FC Schalke 04,"6'0""",63,64,258,310,313,185,53,2014
 A. Stevanović,DD,SV Werder Brême,"5'9""",65,74,266,301,345,190,50,2014
 J. Wießmeier,MOC,1. FC Nuremberg,"5'7""",74,76,278,285,366,71,49,2014
 K. Scheidhauer,BU,VfL Wolfsbourg,"6'3""",53,50,281,237,265,86,53,2014
 S. Kutschke,BU,VfL Wolfsbourg,"6'4""",66,53,281,208,257,78,50,2014
 A. Schöpf,MOC,FC Bayern Munich,"5'7""",67,75,273,315,346,76,48,2014
 D. Batz,G,SC Fribourg,"6'2""",33,36,130,118,214,75,314,2014
 O. Vlachodimos,G,VfB Stuttgart,"6'3""",44,42,126,122,218,75,309,2014
 M. Kobylański,AD,SV Werder Brême,"5'10""",75,72,279,309,351,72,46,2014
 R. Strebinger,G,SV Werder Brême,"6'4""",32,33,126,126,199,75,308,2014
 P. Stevanović,MOC,SV Werder Brême,"5'10""",65,73,269,317,345,108,53,2014
 M. Stępiński,AD,1. FC Nuremberg,"6'0""",68,69,278,262,334,75,39,2014
 P. Drewes,G,VfL Wolfsbourg,"6'4""",29,30,122,125,178,75,312,2014
 T. Dierßen,MOC,Hanovre 96,"5'8""",69,76,273,296,356,119,60,2014
 D. Streker,DC,TSG 1899 Hoffenheim,"6'0""",60,59,253,255,299,190,60,2014
 J. Gyau,AG,TSG 1899 Hoffenheim,"5'9""",90,92,255,278,392,77,49,2014
 P. Jensen,DC,TSG 1899 Hoffenheim,"6'4""",54,54,219,191,251,185,61,2014
 K. Demirbay,MOC,Hambourg SV,"6'1""",55,58,233,299,298,142,63,2014
 M. Wagener,AD,Bayer 04 Leverkusen,"6'0""",73,71,286,292,298,98,48,2014
 L. Öztunali,MD,Bayer 04 Leverkusen,"6'0""",68,65,255,302,328,171,58,2014
 R. Leipertz,AD,FC Schalke 04,"6'0""",68,66,294,281,316,75,53,2014
 M. Gersbeck,G,Hertha BSC,"6'2""",43,40,129,132,232,75,305,2014
 C. Mathenia,G,1. FSV Mayence 05,"6'2""",44,47,130,120,228,75,303,2014
 A. Čolak,BU,1. FC Nuremberg,"6'2""",62,55,281,230,276,75,47,2014
 L. Raeder,G,FC Bayern Munich,"6'4""",36,26,131,120,183,75,299,2014
 N. Lorenzoni,DLG,SC Fribourg,"5'11""",68,68,254,281,324,180,58,2014
 T. Albutat,MDC,SC Fribourg,"6'0""",51,53,226,252,273,185,37,2014
 O. Bouy,MG,Hambourg SV,"6'1""",53,62,282,314,290,126,45,2014
 M. Maggio,BU,Hambourg SV,"6'1""",72,69,274,214,309,80,53,2014
 V. Nafiu,AT,Hambourg SV,"5'9""",68,69,285,278,347,75,56,2014
 S. Ryu,AD,Bayer 04 Leverkusen,"5'8""",68,78,278,285,378,74,39,2014
 D. Avdijaj,MOC,FC Schalke 04,"5'8""",67,68,271,272,352,72,48,2014
 R. Yalcin,DC,VfB Stuttgart,"6'0""",63,62,228,263,314,180,51,2014
 M. Lorenzen,BU,SV Werder Brême,"6'2""",69,64,273,275,280,97,48,2014
 L. Aycicek,MD,SV Werder Brême,"5'7""",69,77,254,286,358,97,53,2014
 P. Sprint,G,Hertha BSC,"6'5""",42,37,128,130,186,75,314,2014
 T. Pachonik,DC,1. FC Nuremberg,"6'0""",63,56,230,234,278,189,46,2014
 S. Tekerci,MG,1. FC Nuremberg,"5'7""",72,74,264,276,351,155,63,2014
 M. Sprenger,DC,VfL Wolfsbourg,"6'3""",54,62,191,156,266,199,54,2014
 A. Özer,G,Eintracht Francfort,"6'2""",54,43,123,122,239,75,300,2014
 M. Kempf,DC,Eintracht Francfort,"6'1""",55,50,209,184,263,185,52,2014
 P. Schorr,DD,TSG 1899 Hoffenheim,"6'0""",64,69,252,243,307,173,59,2014
 A. Sassi,MOC,TSG 1899 Hoffenheim,"5'10""",67,69,254,284,334,71,59,2014
 R. Szarka,DG,TSG 1899 Hoffenheim,"5'9""",69,72,232,248,334,181,45,2014
 J. Washausen,DC,Eintracht Brunswick,"6'1""",65,63,217,235,307,184,60,2014
 G. Korte,MOC,Eintracht Brunswick,"5'10""",68,79,284,288,355,67,53,2014
 J. Erwig-Drüppel,AD,Eintracht Brunswick,"5'8""",76,78,254,261,366,68,54,2014
 V. Rankovic,DLD,FC Bayern Munich,"5'8""",66,69,232,248,337,185,59,2014
 J. Blaswich,G,Borussia Mönchengladbach,"6'4""",34,31,131,135,171,75,303,2014
 M. Philipp,AD,SC Fribourg,"5'10""",68,66,286,297,322,72,44,2014
 M. Steinmann,MC,Hambourg SV,"6'2""",52,49,255,282,256,154,54,2014
 N. Lomb,G,Bayer 04 Leverkusen,"6'2""",38,36,120,131,207,75,295,2014
 L. Dürholtz,MG,Bayer 04 Leverkusen,"5'9""",54,66,243,292,327,113,43,2014
 J. Meffert,MDC,Bayer 04 Leverkusen,"6'1""",64,52,243,264,293,193,51,2014
 M. Sobottka,DC,FC Schalke 04,"6'0""",64,62,252,261,302,181,53,2014
 D. Erdmann,DC,FC Schalke 04,"6'2""",55,55,194,176,256,180,43,2014
 T. Leibold,DG,VfB Stuttgart,"5'9""",67,68,219,249,337,182,54,2014
 E. Berko,AD,VfB Stuttgart,"5'11""",69,73,261,273,328,67,53,2014
 L. Zander,DC,SV Werder Brême,"6'0""",69,66,229,236,326,182,61,2014
 C. Röcker,DG,SV Werder Brême,"6'1""",73,75,232,241,336,183,51,2014
 D. Selke,BU,SV Werder Brême,"6'4""",69,67,243,220,320,75,50,2014
 O. Hüsing,DC,SV Werder Brême,"6'4""",58,56,201,173,249,179,62,2014
 S. Gärtner,MD,1. FC Nuremberg,"5'10""",66,68,271,286,326,156,46,2014
 P. Seguin,DC,VfL Wolfsbourg,"6'1""",61,54,251,261,290,182,49,2014
 D. Poggenberg,DC,VfL Wolfsbourg,"6'0""",66,68,226,227,293,201,51,2014
 K. Akpoguma,DC,TSG 1899 Hoffenheim,"6'4""",78,58,274,222,294,179,51,2014
 E. Thommy,AD,FC Augsbourg,"5'9""",67,68,293,297,306,97,51,2014
 L. Zingerle,G,FC Bayern Munich,"6'2""",29,20,125,125,178,75,292,2014
 J. Bandowski,DC,Borussia Dortmund,"6'3""",67,62,239,240,277,172,51,2014
 J. Mero,DC,Borussia Mönchengladbach,"6'3""",49,47,180,173,233,183,63,2014
 M. Dahoud,MOC,Borussia Mönchengladbach,"5'9""",62,66,243,272,296,174,48,2014
 N. Brandenburger,MOC,Borussia Mönchengladbach,"6'0""",69,68,241,280,338,163,52,2014
 T. Schraml,DC,SC Fribourg,"6'3""",55,51,208,193,251,175,41,2014
 F. Stritzel,G,Hambourg SV,"6'5""",36,32,133,141,193,75,288,2014
 M. Cacutalua,DC,Bayer 04 Leverkusen,"6'1""",63,62,199,185,293,171,44,2014
 M. Friedrich,DC,FC Schalke 04,"6'3""",58,52,227,193,250,183,60,2014
 L. Sané,MG,FC Schalke 04,"5'8""",62,57,268,290,316,149,47,2014
 T. Rehfeldt,DC,SV Werder Brême,"6'4""",53,49,205,194,241,179,41,2014
 T. Schilk,DD,1. FSV Mayence 05,"6'2""",69,66,236,219,312,173,66,2014
 M. Bihr,DC,1. FC Nuremberg,"6'0""",63,61,198,207,306,180,48,2014
 R. Ngankam,BU,1. FC Nuremberg,"5'10""",68,74,262,238,336,92,53,2014
 V. Sulejmani,AG,Hanovre 96,"5'11""",69,69,254,263,306,79,49,2014
 A. Kasumovic,BU,Hanovre 96,"6'0""",69,67,257,235,319,70,43,2014
 G. Waldschmidt,MOC,Eintracht Francfort,"5'10""",67,76,262,261,337,75,51,2014
 K. Karaman,BU,TSG 1899 Hoffenheim,"6'2""",60,54,260,208,269,73,49,2014
 B. Schmitz,DD,FC Bayern Munich,"6'0""",66,69,222,201,307,174,57,2014
 R. Husic,G,FC Bayern Munich,"6'3""",40,38,125,120,204,75,280,2014
 C. Stanko,DC,SC Fribourg,"5'11""",62,58,227,237,303,177,48,2014
 C. Laprevotte,MOC,SC Fribourg,"5'10""",66,67,250,261,320,110,35,2014
 R. Klingenburg,MD,FC Schalke 04,"6'3""",65,55,289,258,275,125,49,2014
 P. Max,DLG,FC Schalke 04,"5'10""",66,68,245,247,337,168,52,2014
 P. Mwene,DLD,VfB Stuttgart,"5'6""",66,68,208,256,345,182,43,2014
 B. Uphoff,G,1. FC Nuremberg,"6'3""",40,36,135,117,196,75,286,2014
 K. Fuhry,G,Hanovre 96,"6'2""",45,40,125,121,212,75,281,2014
 T. Paterok,G,TSG 1899 Hoffenheim,"6'4""",34,33,126,125,193,75,288,2014
 I. Gelios,G,FC Augsbourg,"6'3""",52,57,127,131,251,75,286,2014
 A. Ekin,AG,FC Augsbourg,"5'9""",64,69,269,268,315,97,52,2014
 H. Bonmann,G,Borussia Dortmund,"6'3""",34,28,121,125,175,75,276,2014
 J. von Haacke,MC,SV Werder Brême,"5'11""",58,58,238,272,287,154,54,2014
 P. Klement,MG,1. FC Nuremberg,"5'9""",68,66,260,269,298,93,59,2014
 M. Nawe,G,1. FC Nuremberg,"6'2""",36,38,121,124,197,75,280,2014
 Y. Schulze,DC,Hanovre 96,"6'1""",54,53,180,169,257,173,54,2014
 A. Hien,DC,Eintracht Francfort,"6'0""",66,55,217,230,295,163,42,2014
 M. Uhde,DC,FC Augsbourg,"6'0""",54,55,195,174,271,181,43,2014
 B. Nebihi,BU,FC Augsbourg,"6'4""",65,63,233,234,290,72,56,2014
 B. Later,G,Eintracht Brunswick,"6'4""",50,48,125,125,220,75,287,2014
 A. Syhre,DC,Hertha BSC,"6'1""",65,61,155,137,275,171,36,2014
 M. Aulbach,G,Eintracht Francfort,"6'3""",45,42,126,120,213,75,277,2014
 R. Framberger,DD,FC Augsbourg,"5'10""",55,55,217,207,287,177,51,2014
 M. Baghdadi,DLG,Eintracht Brunswick,"5'10""",61,65,193,237,305,178,40,2014
 Y. Sallahi,AG,FC Bayern Munich,"5'9""",63,64,251,259,313,164,38,2014
 R. Andrich,DC,Hertha BSC,"6'1""",52,61,200,235,295,169,49,2014
 E. Wille,DC,Eintracht Francfort,"6'0""",51,55,199,196,282,153,50,2014
 T. Schmidt,G,Hanovre 96,"6'1""",43,45,121,120,232,75,255,2014
 N. Perrey,DC,Bayer 04 Leverkusen,"6'0""",51,54,167,143,268,167,61,2014
 M. Neuer,G,FC Bayern Munich,"6'4""",61,58,142,147,285,75,440,2015
 A. Robben,MOC,FC Bayern Munich,"5'11""",93,93,389,429,461,81,49,2015
 B. Schweinsteiger,MC,FC Bayern Munich,"6'0""",64,58,407,414,362,226,65,2015
 F. Ribéry,MOC,FC Bayern Munich,"5'7""",87,91,373,422,451,76,47,2015
 J. Boateng,DC,FC Bayern Munich,"6'4""",85,74,324,299,361,262,45,2015
 P. Lahm,DLD,FC Bayern Munich,"5'7""",75,77,349,389,420,270,47,2015
 R. Lewandowski,BU,FC Bayern Munich,"6'1""",81,79,398,382,409,92,51,2015
 T. Müller,AT,FC Bayern Munich,"6'1""",83,79,420,378,404,117,52,2015
 M. Hummels,DC,Borussia Dortmund,"6'4""",67,63,343,352,338,260,42,2015
 M. Reus,MOC,Borussia Dortmund,"5'11""",92,89,389,430,439,100,61,2015
 Xabi Alonso,MC,FC Bayern Munich,"6'0""",48,49,371,419,315,224,45,2015
 M. Götze,MOC,FC Bayern Munich,"5'9""",75,79,381,410,413,80,49,2015
 K. De Bruyne,MOC,VfL Wolfsbourg,"5'11""",78,77,383,406,398,116,56,2015
 M. Benatia,DC,FC Bayern Munich,"6'3""",67,64,273,252,329,261,37,2015
 Javi Martinez,DC,FC Bayern Munich,"6'3""",55,51,342,329,306,252,45,2015
 D. Alaba,MG,FC Bayern Munich,"5'11""",86,86,371,405,419,240,50,2015
 B. Leno,G,Bayer 04 Leverkusen,"6'3""",52,46,136,136,277,75,413,2015
 J. Farfán,AD,FC Schalke 04,"5'10""",88,88,371,404,415,97,59,2015
 K. Huntelaar,BU,FC Schalke 04,"6'1""",69,67,396,326,350,76,45,2015
 Naldo,DC,VfL Wolfsbourg,"6'6""",77,67,320,326,325,251,60,2015
 L. Piszczek,DD,Borussia Dortmund,"6'0""",84,77,363,339,379,245,57,2015
 Sokratis,DC,Borussia Dortmund,"6'1""",81,75,312,277,378,257,36,2015
 I. Gündoğan,MC,Borussia Dortmund,"5'11""",76,81,352,407,410,191,48,2015
 S. Kagawa,MOC,Borussia Dortmund,"5'8""",76,90,339,386,438,72,50,2015
 J. Błaszczykowski,MD,Borussia Dortmund,"5'9""",85,86,362,385,419,175,59,2015
 B. Höwedes,DC,FC Schalke 04,"6'2""",68,64,308,286,339,250,46,2015
 Thiago,MOC,FC Bayern Munich,"5'9""",68,77,360,418,400,168,46,2015
 Dante,DC,FC Bayern Munich,"6'2""",64,62,331,341,337,247,51,2015
 R. Weidenfeller,G,Borussia Dortmund,"6'2""",33,32,131,127,223,75,382,2015
 P. Aubameyang,AD,Borussia Dortmund,"6'2""",95,96,389,375,421,87,48,2015
 N. Subotić,DC,Borussia Dortmund,"6'4""",76,67,294,264,353,248,35,2015
 N. Şahin,MC,Borussia Dortmund,"5'11""",51,59,353,412,350,201,59,2015
 Y. Sommer,G,Borussia Mönchengladbach,"6'0""",54,48,140,142,296,75,398,2015
 L. Bender,MDC,Bayer 04 Leverkusen,"6'0""",69,67,341,326,349,239,44,2015
 R. Rodriguez,DG,VfL Wolfsbourg,"5'11""",76,74,352,396,377,244,66,2015
 Luiz Gustavo,DC,VfL Wolfsbourg,"6'2""",69,75,325,323,360,254,52,2015
 Roberto Firmino,MOC,TSG 1899 Hoffenheim,"5'11""",77,78,384,383,396,85,44,2015
 José Reina,G,FC Bayern Munich,"6'2""",63,50,125,120,306,75,406,2015
 H. Badstuber,DC,FC Bayern Munich,"6'3""",65,52,311,336,286,238,48,2015
 S. Bender,DC,Borussia Dortmund,"6'1""",66,65,311,281,338,254,57,2015
 H. Mkhitaryan,MD,Borussia Dortmund,"5'10""",84,88,351,388,424,157,42,2015
 G. Castro,MC,Bayer 04 Leverkusen,"5'8""",77,78,353,377,406,227,60,2015
 K. Bellarabi,AD,Bayer 04 Leverkusen,"6'0""",90,91,345,362,426,91,50,2015
 S. Kießling,BU,Bayer 04 Leverkusen,"6'3""",68,64,397,316,310,117,41,2015
 J. Draxler,AD,FC Schalke 04,"6'2""",78,78,372,394,396,86,50,2015
 D. Benaglio,G,VfL Wolfsbourg,"6'4""",48,42,132,130,261,75,386,2015
 A. Schürrle,AD,VfL Wolfsbourg,"6'0""",85,92,380,377,422,98,51,2015
 K. Trapp,G,Eintracht Francfort,"6'2""",52,45,125,124,255,75,399,2015
 C. Immobile,BU,Borussia Dortmund,"5'11""",78,72,357,320,381,84,42,2015
 G. Xhaka,MC,Borussia Mönchengladbach,"6'1""",54,46,313,376,303,206,46,2015
 Raffael,MOC,Borussia Mönchengladbach,"5'9""",72,77,366,398,401,102,54,2015
 M. Stranzl,DC,Borussia Mönchengladbach,"6'3""",53,55,254,233,280,246,40,2015
 M. Kruse,MOC,Borussia Mönchengladbach,"5'11""",76,73,373,377,384,121,46,2015
 R. Bürki,G,SC Fribourg,"6'2""",56,49,137,135,289,75,393,2015
 O. Toprak,DC,Bayer 04 Leverkusen,"6'1""",78,75,284,274,358,242,52,2015
 R. Fährmann,G,FC Schalke 04,"6'5""",48,37,125,127,232,75,387,2015
 E. Choupo-Moting,BU,FC Schalke 04,"6'3""",79,77,371,356,380,98,44,2015
 K. Boateng,BU,FC Schalke 04,"6'1""",77,77,394,387,380,209,49,2015
 I. Perišić,BU,VfL Wolfsbourg,"6'2""",78,83,402,384,382,103,38,2015
 R. Zieler,G,Hanovre 96,"6'2""",50,46,124,123,259,75,385,2015
 L. Stindl,MOC,Hanovre 96,"5'11""",69,73,370,362,379,182,48,2015
 K. Volland,MOC,TSG 1899 Hoffenheim,"5'10""",81,82,374,378,404,108,43,2015
 S. Rode,MDC,FC Bayern Munich,"5'10""",77,77,322,336,385,230,44,2015
 C. Pizarro,BU,FC Bayern Munich,"6'0""",51,55,369,362,326,73,46,2015
 M. Schmelzer,DG,Borussia Dortmund,"5'11""",81,75,301,349,370,234,51,2015
 A. Ramos,BU,Borussia Dortmund,"6'1""",88,83,378,326,403,78,51,2015
 T. Jantschke,DC,Borussia Mönchengladbach,"5'10""",70,72,270,298,376,242,38,2015
 P. Herrmann,AD,Borussia Mönchengladbach,"5'10""",92,90,353,347,435,93,50,2015
 R. Adler,G,Hambourg SV,"6'3""",37,46,138,137,254,75,386,2015
