name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 Oriol Riera,BU,CA Osasuna,"6'0""",75,71,290,267,353,75,48,2014
 Riesgo,G,CA Osasuna,"6'1""",55,54,137,135,279,75,350,2014
 J. Lotiès,DC,CA Osasuna,"6'3""",64,54,279,278,292,212,48,2014
 Oier,MDC,CA Osasuna,"5'10""",73,70,299,290,350,213,29,2014
 J. Larrivey,BU,Rayo Vallecano,"6'1""",63,54,318,299,284,112,54,2014
 Saúl,MDC,Rayo Vallecano,"5'11""",68,69,242,270,348,217,46,2014
 Diogo Figueiras,DLD,Séville FC,"5'7""",79,79,271,285,395,217,59,2014
 Dorado,DC,Villarreal CF,"5'11""",55,55,248,225,298,222,59,2014
 N. Karampelas,DG,Levante UD,"5'10""",79,78,240,261,372,221,48,2014
 Juan Rodríguez,MC,Getafe CF,"6'1""",54,52,312,318,295,174,55,2014
 Codina,G,Getafe CF,"6'2""",34,43,125,126,212,75,358,2014
 Aleix Vidal,MG,UD Almería,"5'10""",92,89,270,312,402,82,42,2014
 Tébar,MDC,UD Almería,"6'1""",61,59,260,275,299,177,40,2014
 Recio,MC,Grenade CF,"6'0""",67,67,303,359,331,176,47,2014
 M. Pereira,AD,Grenade CF,"5'11""",90,90,309,298,412,134,38,2014
 Toquero,BU,Athletic Bilbao,"6'0""",74,71,333,283,335,130,45,2014
 Vadillo,AD,Real Betis Balompié,"5'11""",85,90,283,342,383,74,38,2014
 Jonny,DG,RC Celta,"5'9""",83,79,254,292,369,219,40,2014
 Dani Estrada,DLD,Real Sociedad,"5'10""",78,73,268,332,372,205,59,2014
 Míchel,MC,Valence CF,"5'11""",63,63,324,348,309,150,45,2014
 Sastre,MC,Real Valladolid CF,"5'9""",66,67,296,349,350,183,58,2014
 Lombán,DC,Elche CF,"6'2""",50,49,261,327,263,205,58,2014
 Cisma,DG,Elche CF,"6'0""",74,68,266,361,332,202,57,2014
 R. Loé,MDC,CA Osasuna,"6'4""",34,32,208,264,191,196,44,2014
 Rubén Rochina,AG,Rayo Vallecano,"5'11""",71,69,334,347,333,111,55,2014
 Arbilla,DD,Rayo Vallecano,"5'10""",76,68,249,289,338,204,54,2014
 Borja López,DC,Rayo Vallecano,"6'4""",60,54,204,194,259,212,62,2014
 Mario Gaspar,DD,Villarreal CF,"6'0""",79,74,270,307,362,212,48,2014
 Manu Trigueros,MC,Villarreal CF,"5'10""",69,76,300,360,357,139,45,2014
 Juan Carlos,G,Villarreal CF,"5'11""",55,52,123,136,295,75,348,2014
 Jaume Costa,DG,Villarreal CF,"5'8""",81,79,271,326,383,201,56,2014
 Moi Gómez,MG,Villarreal CF,"5'9""",71,76,302,356,363,76,44,2014
 A. Pantic,DD,Villarreal CF,"6'0""",78,76,246,271,332,214,47,2014
 E. Rescaldani,BU,Málaga CF,"6'3""",53,54,301,280,261,79,60,2014
 I. El Adoua,MDC,Levante UD,"6'2""",58,46,256,285,271,207,52,2014
 Pedro Ríos,AD,Levante UD,"5'9""",72,74,315,344,356,87,48,2014
 Júlio César,G,Getafe CF,"6'4""",47,52,135,123,242,75,354,2014
 Escudero,DLG,Getafe CF,"5'9""",79,78,289,350,371,212,53,2014
 Pablo Sarabia,AG,Getafe CF,"5'9""",79,81,290,366,390,78,53,2014
 Mosquera,MC,Getafe CF,"6'0""",62,68,294,367,319,143,52,2014
 S. Dubarbier,MG,UD Almería,"5'10""",79,79,305,342,368,195,48,2014
 Verza,MC,UD Almería,"6'0""",54,55,292,352,294,171,57,2014
 H. Martínez,DC,UD Almería,"5'10""",71,72,300,291,316,209,42,2014
 A. Coeff,DC,Grenade CF,"6'1""",68,59,326,296,327,201,52,2014
 Matilla,MOC,Real Betis Balompié,"5'9""",65,68,302,376,345,130,54,2014
 Chuli,BU,Real Betis Balompié,"5'10""",77,74,312,294,360,66,48,2014
 J. Córdoba,BU,Espanyol Barcelone,"6'1""",78,77,322,274,355,73,48,2014
 Víctor Álvarez,DG,Espanyol Barcelone,"5'10""",77,79,248,308,368,207,32,2014
 Rúben Vezo,DC,Valence CF,"6'0""",68,60,218,195,329,204,47,2014
 Peña,DG,Real Valladolid CF,"5'11""",74,73,246,332,343,220,58,2014
 Aarón,AG,Elche CF,"5'7""",79,79,302,332,381,98,56,2014
 C. Acuña,BU,CA Osasuna,"5'9""",78,82,321,308,379,81,51,2014
 Nino,AT,CA Osasuna,"5'7""",69,73,300,307,378,113,44,2014
 Adrián González,MG,Rayo Vallecano,"6'0""",68,69,318,369,334,123,41,2014
 Jairo,MD,Séville FC,"5'7""",74,74,309,307,367,126,54,2014
 Juanmi,BU,Málaga CF,"5'7""",81,76,288,305,387,75,42,2014
 O. Iakovenko,MG,Málaga CF,"6'0""",78,78,318,347,358,65,59,2014
 Nagore,DD,Levante UD,"6'0""",73,65,277,282,334,197,49,2014
 Héctor Rodas,DC,Levante UD,"6'3""",55,50,249,227,260,204,48,2014
 Trujillo,DC,UD Almería,"5'10""",68,63,194,218,307,211,43,2014
 Herrerín,G,Athletic Bilbao,"6'2""",34,45,129,124,250,75,335,2014
 B. Rodríguez,BU,Real Betis Balompié,"6'3""",69,64,297,284,290,80,49,2014
 Nono,MOC,Real Betis Balompié,"5'10""",66,69,278,354,343,173,51,2014
 Sergio,G,RC Celta,"5'10""",52,46,136,136,283,75,351,2014
 David Costas,DC,RC Celta,"5'11""",68,71,237,261,321,220,50,2014
 Fuentes,DG,Espanyol Barcelone,"5'10""",79,78,210,272,364,207,60,2014
 Felipe Mattioni,DLD,Espanyol Barcelone,"5'11""",68,69,279,307,356,210,54,2014
 Zubikarai,G,Real Sociedad,"6'1""",46,42,117,118,254,75,337,2014
 Zaldúa,DD,Real Sociedad,"5'9""",79,80,245,254,366,198,53,2014
 S. Mitrović,DC,Real Valladolid CF,"6'2""",68,65,209,214,293,201,51,2014
 Javier Baraja,MDC,Real Valladolid CF,"5'10""",64,64,284,335,304,192,50,2014
 D. Larsson,MD,Real Valladolid CF,"5'9""",89,85,288,301,390,96,51,2014
 H. Barmettler,DC,Real Valladolid CF,"6'0""",54,52,206,218,283,202,60,2014
 Javi Márquez,MOC,Elche CF,"5'10""",63,64,323,373,341,165,43,2014
 Mantecón,MDC,Elche CF,"5'9""",61,60,260,315,309,196,47,2014
 Joan Oriol,DG,CA Osasuna,"5'9""",77,73,303,296,359,202,51,2014
 Lobato,MG,CA Osasuna,"5'9""",77,75,272,311,360,163,52,2014
 N. Castillo,AG,Rayo Vallecano,"5'7""",69,74,331,345,360,70,59,2014
 Alberto Perea,AD,Rayo Vallecano,"5'9""",78,77,292,321,368,75,37,2014
 C. Cueva,AG,Rayo Vallecano,"5'6""",79,83,276,318,403,96,41,2014
 Jonathan Pereira,AD,Villarreal CF,"5'6""",88,90,276,322,424,75,38,2014
 B. Pawłowski,AG,Málaga CF,"5'11""",74,79,292,350,378,75,60,2014
 Ángel,BU,Levante UD,"5'8""",79,79,310,290,387,72,47,2014
 Arroyo,DC,Getafe CF,"5'11""",79,68,205,209,334,218,50,2014
 Rafita,DD,UD Almería,"5'10""",85,79,259,306,386,197,43,2014
 Corona,MC,UD Almería,"5'9""",55,56,301,373,322,149,43,2014
 Óscar Díaz,BU,UD Almería,"5'11""",68,63,302,324,314,88,44,2014
 M. Silva,DC,UD Almería,"6'1""",55,55,211,242,272,201,40,2014
 Mané,DLG,UD Almería,"5'9""",74,74,276,350,370,198,55,2014
 Manquillo,DD,Atlético Madrid,"5'11""",82,83,263,305,355,199,55,2014
 Erik Morán,MDC,Athletic Bilbao,"6'2""",54,55,223,291,276,184,53,2014
 L. Reyes,MDC,Real Betis Balompié,"5'9""",64,69,270,316,340,188,57,2014
 L. Madinda,MDC,RC Celta,"6'0""",69,74,234,280,338,180,41,2014
 Carlos Delgado,DC,Valence CF,"5'11""",65,64,253,256,308,202,56,2014
 Z. Bergdich,DG,Real Valladolid CF,"5'10""",79,79,253,265,350,202,48,2014
 Cristian Herrera,BU,Elche CF,"6'2""",74,72,312,299,331,94,56,2014
 Roberto Torres,MOC,CA Osasuna,"5'10""",67,68,248,316,343,147,47,2014
 Israel Puerto,DC,Séville FC,"6'2""",66,55,221,222,276,203,47,2014
 Sergi Darder,MC,Málaga CF,"5'11""",61,62,221,321,300,144,38,2014
 Javi Jiménez,G,Levante UD,"6'0""",62,52,122,121,307,75,331,2014
 B. Angulo,DLG,Grenade CF,"5'8""",79,85,248,296,377,205,48,2014
 Fran Rico,MDC,Grenade CF,"5'10""",65,67,272,325,344,191,46,2014
 Y. Bounou,G,Atlético Madrid,"6'3""",34,34,135,149,190,75,323,2014
 Oier,G,FC Barcelone,"6'2""",34,45,134,132,249,75,339,2014
 Jesús Fernández,G,Real Madrid,"6'3""",54,34,125,125,220,75,318,2014
 Kepa Arrizabalaga,G,Athletic Bilbao,"6'1""",34,34,125,135,207,75,333,2014
 Santi Mina,BU,RC Celta,"5'11""",71,69,295,271,342,73,49,2014
 Pedro Castro,MD,Espanyol Barcelone,"5'11""",74,78,307,341,331,152,55,2014
 Gaztañaga,DC,Real Sociedad,"6'0""",61,55,227,221,302,203,51,2014
 Portu,MC,Valence CF,"5'10""",64,65,296,333,325,165,62,2014
 V. Rama,MD,Real Valladolid CF,"6'0""",79,79,266,327,375,70,42,2014
 S. Longo,BU,Rayo Vallecano,"6'1""",69,67,289,274,326,75,52,2014
 Joan Román,MOC,Villarreal CF,"5'9""",72,67,276,327,357,133,44,2014
 J. Espericueta,MOC,Villarreal CF,"5'10""",66,70,309,362,340,139,60,2014
 Pallardó,MDC,Levante UD,"5'8""",55,64,260,293,324,194,48,2014
 D. Foulquier,DD,Grenade CF,"6'0""",82,77,269,276,345,210,43,2014
 M. Fatau,DC,Grenade CF,"5'9""",55,64,226,239,302,212,44,2014
 Kader,AD,Atlético Madrid,"6'0""",69,69,256,284,339,145,40,2014
 Mongil,DC,Atlético Madrid,"5'11""",68,65,233,259,309,203,52,2014
 Guillermo,BU,Athletic Bilbao,"5'11""",79,79,276,274,372,75,37,2014
 Saborit,DG,Athletic Bilbao,"6'1""",75,77,247,313,318,182,51,2014
 A. N'Diaye,MDC,Real Betis Balompié,"6'2""",75,63,244,253,295,168,51,2014
 Rubén Blanco,G,RC Celta,"6'2""",55,54,134,132,274,71,313,2014
 Gayà,MG,Valence CF,"5'7""",79,80,260,315,370,188,48,2014
 H. Osorio,BU,Real Valladolid CF,"5'10""",63,61,308,263,346,79,55,2014
 Álvaro,AD,Elche CF,"6'0""",78,79,277,252,367,75,44,2014
 N. Leiva,MG,Villarreal CF,"5'9""",72,74,263,288,337,75,51,2014
 Edu Ramos,MDC,Villarreal CF,"5'9""",70,67,224,284,340,182,48,2014
 C. Aboagye,MD,Grenade CF,"5'6""",87,84,265,305,402,119,40,2014
 Caro,DC,Real Betis Balompié,"6'0""",66,68,244,246,324,189,48,2014
 Aitor Castro,MOC,Real Sociedad,"5'7""",60,65,240,327,334,136,51,2014
 A. Callens,DC,Real Sociedad,"6'0""",54,53,191,166,257,199,51,2014
 Onwu,BU,CA Osasuna,"6'1""",78,74,272,255,330,86,56,2014
 Pablo Iñiguez,DC,Villarreal CF,"6'0""",67,63,244,269,320,203,49,2014
 Samuel,MD,Málaga CF,"5'10""",66,73,286,280,342,68,43,2014
 R. Azeez,MDC,UD Almería,"5'7""",78,74,238,264,359,183,45,2014
 J. Zongo,BU,UD Almería,"6'0""",92,89,250,275,400,87,49,2014
 Iván Sánchez,AD,Atlético Madrid,"5'9""",82,85,227,281,392,62,46,2014
 V. Fuchs,MDC,Real Sociedad,"5'9""",63,66,233,259,324,176,53,2014
 Salva Ruíz,DG,Valence CF,"5'10""",70,69,219,268,323,195,59,2014
 Manu Molina,MC,Valence CF,"5'10""",63,64,238,289,338,141,46,2014
 Javi Flores,MOC,Elche CF,"5'7""",68,69,267,310,352,100,44,2014
 Satrústegui,DC,CA Osasuna,"6'0""",79,73,227,242,337,198,42,2014
 Jorge Ortí,AD,Villarreal CF,"5'11""",69,75,293,300,341,120,57,2014
 Camarasa,MC,Levante UD,"6'0""",65,66,296,312,326,179,48,2014
 H. Khaloua,BU,UD Almería,"5'8""",75,69,244,230,351,75,57,2014
 W. Cuero,BU,Grenade CF,"5'10""",79,83,249,217,373,70,53,2014
 C. Bravo,BU,Grenade CF,"5'6""",78,79,254,266,372,75,53,2014
 Álvaro,AG,Grenade CF,"5'6""",79,79,265,295,373,74,48,2014
 L. Hernández,DC,Atlético Madrid,"5'11""",71,68,244,250,329,179,44,2014
 C. Güvenç,DC,Atlético Madrid,"6'2""",67,54,195,236,283,201,45,2014
 Albizua,DC,Athletic Bilbao,"5'11""",67,64,194,210,306,187,54,2014
 Varela,DG,Real Betis Balompié,"5'9""",81,77,237,270,374,177,59,2014
 Hervías,AD,Real Sociedad,"5'9""",69,68,249,273,339,92,47,2014
 H. Ibusuki,BU,Valence CF,"6'4""",48,52,309,237,232,73,59,2014
 L. Kaak,MC,Valence CF,"5'11""",67,66,263,287,318,183,40,2014
 Jorge Pesca,DC,Real Valladolid CF,"5'11""",64,62,257,317,300,195,57,2014
 Rodrigues,MG,Elche CF,"5'8""",77,78,277,278,340,92,48,2014
 C. I'Anson,DC,Elche CF,"5'11""",65,68,245,226,310,199,57,2014
 J. Jiménez,MC,Elche CF,"6'0""",76,69,252,283,333,152,45,2014
 Sergio León,BU,Elche CF,"5'10""",75,76,234,266,364,72,44,2014
 Blázquez,DD,Villarreal CF,"5'10""",73,71,213,266,354,180,46,2014
 Aitor,G,Villarreal CF,"6'0""",54,55,116,115,295,75,308,2014
 E. Alic,DC,Villarreal CF,"6'2""",52,53,222,200,254,180,46,2014
 Samu Castillejo,AG,Málaga CF,"5'10""",84,77,253,288,368,73,61,2014
 Manu Torres,DG,Getafe CF,"6'1""",75,70,255,264,330,184,48,2014
 Javi Navas,MD,Getafe CF,"6'0""",72,73,273,297,336,106,45,2014
 Julián,G,UD Almería,"6'5""",47,33,118,127,213,75,313,2014
 Kiu,MG,UD Almería,"5'6""",86,84,256,317,378,121,51,2014
 Samuel Saiz,MOC,Atlético Madrid,"5'8""",69,77,248,295,367,75,57,2014
 Etxeberría,DD,Athletic Bilbao,"5'11""",67,65,217,223,316,187,42,2014
 Aketxe,AG,Athletic Bilbao,"5'8""",61,65,286,349,346,150,59,2014
 Unai López,MDC,Athletic Bilbao,"5'7""",60,56,229,241,316,186,57,2014
 Germán Parreño,G,Espanyol Barcelone,"6'2""",55,60,126,128,299,75,300,2014
 Pere,DLD,Espanyol Barcelone,"5'10""",69,69,240,259,333,176,46,2014
 Sangalli,AT,Real Sociedad,"5'10""",75,74,247,271,347,118,45,2014
 Txomin Barcina,AG,Real Sociedad,"5'7""",77,79,230,276,386,89,51,2014
 Sivera,G,Valence CF,"6'0""",56,51,119,123,274,75,305,2014
 Pizana,G,Valence CF,"6'0""",44,42,125,118,250,75,298,2014
 Nico,MOC,Elche CF,"5'9""",67,69,249,316,333,93,47,2014
 Unai Garcia,DC,CA Osasuna,"5'10""",69,67,180,216,295,193,61,2014
 Jorge Gómez,MOC,CA Osasuna,"5'9""",71,71,251,308,332,76,50,2014
 Maikel,MC,CA Osasuna,"6'1""",64,62,237,274,308,137,42,2014
 Eslava,MD,CA Osasuna,"5'9""",68,73,231,280,351,129,58,2014
 Jurado,DD,Málaga CF,"5'8""",69,72,213,223,341,175,60,2014
 Jordi César,DC,Levante UD,"5'11""",67,62,226,233,298,182,56,2014
 Higón,AD,Levante UD,"5'8""",72,78,249,281,368,86,65,2014
 Dani Romera,BU,UD Almería,"5'7""",68,75,247,281,359,75,50,2014
 Bonaque,DC,UD Almería,"5'11""",69,55,195,198,305,194,52,2014
 S. Iriarte,MC,UD Almería,"5'11""",55,64,238,294,316,126,66,2014
 Cristobal,MOC,UD Almería,"5'7""",65,67,253,310,344,67,52,2014
 Fran Vélez,DC,UD Almería,"5'10""",55,56,204,225,279,188,47,2014
 S. Dimitrievski,G,Grenade CF,"6'2""",47,45,122,126,231,75,302,2014
 M. N'Doye,BU,Atlético Madrid,"5'10""",90,90,272,238,401,70,60,2014
 I. Nana,BU,Atlético Madrid,"6'1""",60,70,242,215,310,75,60,2014
 I. Williams Dannis,BU,Athletic Bilbao,"6'1""",79,79,243,219,325,83,61,2014
 Óscar Gil,MDC,Athletic Bilbao,"6'0""",55,53,234,253,264,168,48,2014
 Mario Barco,BU,Athletic Bilbao,"6'1""",68,63,286,256,287,75,50,2014
 Iker Guarrotxena,MD,Athletic Bilbao,"5'10""",65,68,273,299,340,110,56,2014
 David Goldar,DC,RC Celta,"5'11""",60,58,202,205,289,185,59,2014
 Tendillo,DC,Valence CF,"5'9""",59,60,201,169,297,185,51,2014
 Ayala,DC,Valence CF,"5'10""",78,76,238,220,340,170,53,2014
 Alberto Rodríguez,MC,Real Valladolid CF,"5'8""",60,71,293,279,317,172,59,2014
 Casado,DC,Real Valladolid CF,"6'2""",54,65,227,186,282,180,50,2014
 Sergi Guilló,MDC,Elche CF,"5'11""",68,69,242,300,344,162,53,2014
 Cantero,G,CA Osasuna,"6'2""",53,55,127,158,284,75,299,2014
 Carlos Fernández,BU,Séville FC,"6'1""",55,48,246,183,264,70,49,2014
 Expósito,AD,Levante UD,"6'0""",69,74,249,318,325,171,56,2014
 Fornies,DG,Getafe CF,"5'10""",77,75,204,242,348,178,45,2014
 Sergio Iglesias,DD,UD Almería,"5'6""",79,79,237,215,379,182,53,2014
 Víctor Ibañez,G,UD Almería,"6'3""",34,28,125,118,167,75,300,2014
 R. Boateng,MDC,Grenade CF,"5'10""",74,69,226,239,340,168,46,2014
 Carlos Ramos,MC,Atlético Madrid,"5'11""",65,65,253,257,311,139,55,2014
 Javi Rey,MC,RC Celta,"6'1""",55,54,203,280,277,144,48,2014
 Juan Delgado,BU,RC Celta,"5'10""",58,61,258,236,304,73,53,2014
 Aday,AT,Espanyol Barcelone,"5'10""",70,68,235,243,336,81,53,2014
 Jairo Morilla,BU,Espanyol Barcelone,"6'0""",69,67,231,241,333,84,54,2014
 Rober,DD,Espanyol Barcelone,"6'0""",75,69,239,234,339,177,52,2014
 Xavi Carmona,DD,Real Valladolid CF,"6'0""",66,67,234,235,306,176,46,2014
 Vadillo,MD,Real Valladolid CF,"5'9""",63,59,265,306,297,148,47,2014
 Amaro,MD,Real Valladolid CF,"5'10""",64,61,263,315,300,151,49,2014
 Rubén Ramiro,AG,Rayo Vallecano,"5'9""",68,73,235,259,355,75,45,2014
 Nono,AD,Rayo Vallecano,"5'7""",69,78,240,284,375,70,50,2014
 Ismael,G,Rayo Vallecano,"5'10""",55,61,132,137,306,75,287,2014
 Cotán,MOC,Séville FC,"5'9""",68,64,224,287,337,130,48,2014
 Mode,DD,Séville FC,"5'7""",77,79,192,214,346,177,55,2014
 Luismi,DC,Séville FC,"5'11""",40,43,190,188,246,185,48,2014
 Pablo González,AD,Villarreal CF,"5'8""",75,79,245,285,380,75,53,2014
 Diego Jiménez,DC,Villarreal CF,"6'0""",54,59,168,174,281,179,59,2014
 Cubillas,BU,Villarreal CF,"6'3""",65,54,251,244,251,72,63,2014
 J. Valencia,MOC,Málaga CF,"5'9""",69,75,210,271,362,133,59,2014
 Aarón,G,Málaga CF,"6'2""",41,41,121,125,215,75,292,2014
 Jason,AD,Levante UD,"5'10""",77,79,270,249,353,75,49,2014
 Leandro,G,Levante UD,"6'1""",50,34,121,118,247,75,296,2014
 Jesús Pastor,MDC,Getafe CF,"5'10""",73,66,213,232,338,159,52,2014
 Jorge Sáez,MG,Getafe CF,"5'5""",66,64,248,288,329,125,38,2014
 Fran Morante,DC,Grenade CF,"5'11""",63,55,189,159,292,183,55,2014
 Álex Carmona,DD,Grenade CF,"5'8""",69,67,206,216,332,201,45,2014
 Álvaro Vega,DC,Grenade CF,"6'1""",66,64,220,204,313,182,60,2014
 Jesús Pozo,DC,Real Betis Balompié,"6'1""",56,59,186,167,275,175,45,2014
 José Carlos,DC,Real Betis Balompié,"5'11""",64,57,188,155,286,178,34,2014
 Antón De Vicente,MDC,RC Celta,"5'10""",60,62,212,237,304,154,60,2014
 Oiartzun,MC,Real Sociedad,"5'10""",56,58,236,270,303,153,56,2014
 Zubi,MG,Real Valladolid CF,"5'10""",68,67,246,248,295,77,45,2014
 Facundo,G,Real Valladolid CF,"6'2""",47,47,134,130,265,75,295,2014
 José Carlos,G,Elche CF,"6'0""",54,55,131,124,281,75,281,2014
 E. Omgba,DC,Elche CF,"5'10""",69,64,218,242,332,166,57,2014
 José García,MOC,CA Osasuna,"5'7""",65,68,244,262,328,115,51,2014
 Moi,DG,Séville FC,"5'11""",68,70,189,221,309,189,43,2014
 Sergio Rico,G,Séville FC,"6'4""",50,41,122,124,264,75,285,2014
 Kike Torrent,DC,Levante UD,"6'2""",65,59,210,233,290,177,53,2014
 Ivi,BU,Getafe CF,"5'9""",64,56,239,201,301,70,54,2014
 Pedro López,G,Real Betis Balompié,"6'1""",48,48,137,133,230,75,282,2014
 Juanma,BU,Real Betis Balompié,"5'11""",72,67,232,193,312,75,54,2014
 Yelko Pino,MOC,RC Celta,"5'8""",63,50,269,272,299,151,61,2014
 Iván Villar,G,RC Celta,"6'0""",46,50,122,116,246,75,286,2014
 Pau,G,Espanyol Barcelone,"6'2""",52,45,129,123,247,75,283,2014
 Ruba,MD,Real Valladolid CF,"5'8""",75,78,251,278,374,198,50,2014
 Yoel Sola,MOC,CA Osasuna,"6'1""",54,60,243,290,263,87,52,2014
 Adri Embarba,AD,Rayo Vallecano,"5'10""",72,75,237,248,320,71,45,2014
 Garrido,DC,Séville FC,"5'10""",64,64,167,157,291,184,38,2014
 Juanto,BU,Villarreal CF,"5'10""",65,61,247,239,301,75,57,2014
 J. Añor,AG,Málaga CF,"5'7""",69,69,248,249,319,75,41,2014
 Jero,AD,Levante UD,"5'10""",68,67,237,278,324,72,44,2014
 Vigaray,DD,Getafe CF,"6'0""",57,61,219,232,294,179,45,2014
 José,DLD,Getafe CF,"5'9""",78,75,186,234,363,168,36,2014
 Óliver,G,Getafe CF,"6'4""",50,45,128,115,224,75,284,2014
 Galván,G,Getafe CF,"6'3""",47,42,128,116,275,75,282,2014
 Mario Martos,AT,UD Almería,"5'9""",72,74,246,230,333,75,40,2014
 Adolfo,MOC,Grenade CF,"5'11""",63,60,223,251,295,115,48,2014
 Puertas,BU,Grenade CF,"6'0""",66,63,231,204,318,73,55,2014
 Enrique Royo,G,Real Sociedad,"6'0""",53,46,112,124,261,75,275,2014
 Julio,G,Real Valladolid CF,"5'11""",40,40,129,125,218,75,277,2014
 Rubén Díaz,BU,Real Valladolid CF,"6'1""",54,65,264,246,270,80,45,2014
 Nacho Porcar,DC,Elche CF,"6'0""",65,57,203,192,290,177,52,2014
 Yeray,MOC,Elche CF,"5'11""",54,60,235,274,307,129,56,2014
 Isi,MOC,Rayo Vallecano,"5'8""",65,68,221,294,334,110,49,2014
 C. Flórez,DG,Rayo Vallecano,"5'10""",69,69,206,231,310,177,50,2014
 Gonzalo,BU,Séville FC,"6'0""",59,57,244,216,285,71,57,2014
 Cristian,DC,Málaga CF,"6'3""",54,55,194,179,234,173,53,2014
 A. Irawan,MDC,Málaga CF,"5'9""",78,76,177,257,369,175,45,2014
 S. Marreh,MDC,Grenade CF,"6'0""",61,62,170,190,276,173,51,2014
 I. Success,BU,Grenade CF,"6'0""",68,71,239,213,315,68,50,2014
 Kenan Kodro,BU,Real Sociedad,"6'3""",54,60,221,210,261,70,49,2014
 Mario,DC,Rayo Vallecano,"5'11""",60,62,168,164,284,178,53,2014
 Álex Portillo,DG,Málaga CF,"5'11""",59,67,176,173,298,182,52,2014
 Mauri,BU,Málaga CF,"5'9""",69,67,224,189,316,75,42,2014
 Dani Ceballos,MD,Real Betis Balompié,"5'9""",65,67,221,264,308,118,58,2014
 Pibe,AG,Real Betis Balompié,"5'10""",63,66,220,222,305,76,49,2014
 L. Messi,MOC,FC Barcelone,"5'7""",90,96,423,447,469,66,54,2015
 Cristiano Ronaldo,BU,Real Madrid,"6'1""",94,91,433,424,431,76,58,2015
 Iniesta,MOC,FC Barcelone,"5'7""",75,76,379,425,410,170,45,2015
 L. Suárez,MOC,FC Barcelone,"6'0""",79,88,410,413,404,113,153,2015
 Sergio Ramos,DC,Real Madrid,"6'0""",79,79,350,342,384,264,46,2015
 G. Bale,AD,Real Madrid,"6'0""",95,93,399,424,414,187,52,2015
 L. Modrić,MC,Real Madrid,"5'9""",74,78,367,425,427,217,52,2015
 Neymar,AG,FC Barcelone,"5'9""",89,91,373,412,442,78,59,2015
 Xavi,MOC,FC Barcelone,"5'7""",65,67,369,435,391,175,46,2015
 J. Rodríguez,MOC,Real Madrid,"5'11""",79,79,394,423,401,91,64,2015
 Sergio Busquets,MDC,FC Barcelone,"6'2""",54,59,319,369,309,241,48,2015
 T. Kroos,MC,Real Madrid,"6'0""",54,63,390,429,355,187,51,2015
 K. Benzema,AT,Real Madrid,"6'2""",84,83,402,367,400,75,41,2015
 D. Godín,DC,Atlético Madrid,"6'1""",72,69,304,289,342,257,49,2015
 A. Turan,MOC,Atlético Madrid,"5'10""",73,79,390,400,406,192,52,2015
 Piqué,DC,FC Barcelone,"6'4""",71,60,331,296,313,256,58,2015
 Casillas,G,Real Madrid,"6'1""",63,65,121,123,316,75,400,2015
 S. Khedira,MDC,Real Madrid,"6'2""",55,58,360,337,307,242,48,2015
 Miranda,DC,Atlético Madrid,"6'1""",77,74,292,249,351,256,53,2015
 M. Mandžukić,BU,Atlético Madrid,"6'2""",76,74,396,299,359,109,46,2015
 J. Mascherano,DC,FC Barcelone,"5'9""",69,69,317,328,373,254,34,2015
 I. Rakitić,MD,FC Barcelone,"6'0""",69,69,383,428,354,160,51,2015
 Dani Alves,DLD,FC Barcelone,"5'8""",87,84,365,396,422,230,38,2015
 C. Bravo,G,FC Barcelone,"6'0""",54,58,132,132,323,75,416,2015
 Pedro,AG,FC Barcelone,"5'6""",80,86,366,381,417,93,52,2015
 Pepe,DC,Real Madrid,"6'2""",77,69,262,266,344,258,47,2015
 Isco,MOC,Real Madrid,"5'9""",74,78,355,413,403,74,51,2015
 C. Vela,AD,Real Sociedad,"5'10""",85,87,389,381,419,72,53,2015
 N. Otamendi,DC,Valence CF,"6'0""",76,74,324,281,374,255,48,2015
 Negredo,BU,Valence CF,"6'1""",72,70,382,358,365,102,48,2015
 Gabi,MC,Atlético Madrid,"5'11""",68,69,334,398,371,225,43,2015
 Koke,MG,Atlético Madrid,"5'10""",74,77,356,408,392,149,54,2015
 A. Griezmann,BU,Atlético Madrid,"5'9""",85,85,403,397,411,70,63,2015
 M. ter Stegen,G,FC Barcelone,"6'2""",50,38,130,141,249,75,409,2015
 Marcelo,DLG,Real Madrid,"5'9""",83,79,346,392,410,236,36,2015
 Aduriz,BU,Athletic Bilbao,"6'0""",73,69,387,310,343,139,57,2015
 Diego Alves,G,Valence CF,"6'2""",54,55,143,136,315,75,405,2015
 S. Feghouli,MD,Valence CF,"5'10""",92,88,350,371,430,113,48,2015
 Jordi Alba,DLG,FC Barcelone,"5'7""",92,93,354,371,444,237,60,2015
 R. Varane,DC,Real Madrid,"6'3""",81,79,275,307,345,247,50,2015
 J. Hernández,BU,Real Madrid,"5'9""",85,87,373,325,408,76,58,2015
 Parejo,MC,Valence CF,"5'11""",62,63,376,414,344,164,48,2015
 C. Bacca,BU,Séville FC,"5'11""",81,84,371,344,401,75,45,2015
 Tiago,MC,Atlético Madrid,"6'0""",64,62,349,383,323,201,48,2015
 Fernando Torres,BU,Atlético Madrid,"6'1""",79,79,380,358,361,75,54,2015
 Moyá,G,Atlético Madrid,"6'2""",34,46,131,134,257,75,405,2015
