name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 W. Hennessey,G,Crystal Palace,"6'6""",41,50,125,125,255,75,362,2014
 J. Ledley,MG,Crystal Palace,"6'0""",74,76,337,338,371,200,52,2014
 J. Puncheon,AG,Crystal Palace,"5'8""",77,79,319,350,377,107,63,2014
 Y. Bolasie,AD,Crystal Palace,"6'1""",84,86,296,324,383,81,44,2014
 T. Ince,AG,Crystal Palace,"5'10""",79,82,289,342,398,64,47,2014
 C. Jerome,BU,Crystal Palace,"6'1""",90,86,349,325,378,131,69,2014
 G. Cameron,MDC,Stoke City,"6'3""",72,79,314,327,359,220,48,2014
 E. Pieters,DG,Stoke City,"6'0""",67,68,278,310,327,219,56,2014
 T. Sørensen,G,Stoke City,"6'5""",59,46,125,120,238,75,359,2014
 J. Butland,G,Stoke City,"6'4""",48,51,135,140,277,75,358,2014
 A. Elmohamady,MD,Hull City,"6'0""",76,78,348,356,359,199,42,2014
 R. Koren,MOC,Hull City,"5'9""",62,66,334,357,347,154,45,2014
 Y. Sagbo,BU,Hull City,"6'0""",77,78,312,279,364,75,44,2014
 R. Brady,MG,Hull City,"5'9""",79,83,301,356,394,142,42,2014
 B. Davies,DLG,Swansea City,"5'11""",81,82,293,316,376,225,40,2014
 N. Taylor,DLG,Swansea City,"5'10""",69,78,269,317,366,225,62,2014
 K. Théophile-Catherine,DD,Cardiff City,"5'11""",76,72,269,290,352,216,36,2014
 Fábio,DLD,Cardiff City,"5'8""",76,78,306,335,390,215,49,2014
 C. Noone,AG,Cardiff City,"5'10""",82,87,303,345,393,92,50,2014
 F. Campbell,BU,Cardiff City,"5'8""",84,86,345,282,401,102,55,2014
 W. Zaha,AD,Cardiff City,"5'11""",85,85,291,318,403,93,56,2014
 C. Jenkinson,DD,Arsenal,"6'1""",80,80,299,309,353,221,60,2014
 N. Baker,DC,Aston Villa,"6'2""",55,56,210,167,255,223,46,2014
 Luna,DG,Aston Villa,"5'10""",80,77,310,304,362,207,46,2014
 M. Albrighton,AD,Aston Villa,"5'9""",80,81,323,349,372,77,56,2014
 M. Gueye,AG,Everton,"5'10""",76,72,328,347,355,95,50,2014
 B. Jones,G,Liverpool,"6'3""",64,52,127,121,234,75,355,2014
 M. Yoshida,DC,Southampton,"6'2""",72,72,244,245,348,213,50,2014
 R. Johnson,DC,West Ham United,"6'4""",68,64,228,225,311,210,46,2014
 D. Boateng,DC,Fulham,"6'1""",67,75,301,304,347,208,55,2014
 S. Whittaker,DD,Norwich City,"6'1""",73,71,296,312,342,210,54,2014
 E. Bennett,AD,Norwich City,"5'10""",85,85,282,333,374,155,42,2014
 S. Dann,DC,Crystal Palace,"6'2""",47,49,242,220,278,218,42,2014
 D. Delaney,DC,Crystal Palace,"6'3""",53,48,242,221,241,216,47,2014
 G. Murray,BU,Crystal Palace,"6'1""",67,69,329,274,335,73,57,2014
 J. Thomas,MG,Crystal Palace,"5'10""",74,76,325,311,358,103,51,2014
 M. Wilson,MDC,Stoke City,"6'2""",64,66,300,317,333,216,44,2014
 P. Odemwingie,BU,Stoke City,"6'0""",77,82,356,348,378,77,56,2014
 S. Aluko,AG,Hull City,"5'8""",88,90,321,363,410,107,45,2014
 Álvaro,BU,Swansea City,"6'0""",75,71,307,324,358,87,48,2014
 Pozuelo,MOC,Swansea City,"5'7""",77,78,280,337,391,69,45,2014
 J. Mutch,MD,Cardiff City,"6'2""",80,75,319,367,364,193,51,2014
 B. Kim,MG,Cardiff City,"5'10""",79,81,307,354,373,131,58,2014
 J. Berget,MOC,Cardiff City,"6'0""",78,77,314,331,371,112,55,2014
 S. Gnabry,AD,Arsenal,"5'8""",85,87,283,299,391,131,45,2014
 C. Herd,DC,Aston Villa,"5'8""",74,75,287,274,361,204,63,2014
 Joel Robles,G,Everton,"6'5""",52,49,125,124,255,75,354,2014
 J. Flanagan,DG,Liverpool,"5'11""",74,74,255,256,351,218,58,2014
 S. Ameobi,BU,Newcastle United,"6'3""",61,52,321,271,288,102,53,2014
 J. Hooiveld,DC,Southampton,"6'4""",50,33,260,230,243,209,40,2014
 K. Davis,G,Southampton,"6'1""",62,56,125,121,298,75,337,2014
 G. Demel,DC,West Ham United,"6'2""",63,58,272,298,294,224,46,2014
 G. McCartney,DC,West Ham United,"6'0""",52,51,265,264,293,222,50,2014
 J. O'Brien,DC,West Ham United,"5'11""",64,64,296,293,322,225,43,2014
 J. Colback,MDC,Sunderland,"5'9""",67,75,290,332,365,203,30,2014
 A. Dossena,AG,Sunderland,"5'11""",69,67,352,329,341,214,48,2014
 S. Reid,DC,West Bromwich Albion,"5'11""",64,52,343,353,316,211,52,2014
 B. Jones,DD,West Bromwich Albion,"5'11""",72,73,281,320,351,211,53,2014
 G. Karagounis,MOC,Fulham,"5'9""",54,48,326,369,318,121,52,2014
 R. Bennett,DC,Norwich City,"5'11""",54,69,207,194,314,213,49,2014
 L. Becchio,BU,Norwich City,"6'1""",64,52,336,279,296,143,42,2014
 A. Mariappa,DC,Crystal Palace,"5'10""",74,75,239,235,365,220,47,2014
 D. Gayle,BU,Crystal Palace,"5'8""",85,83,320,287,394,75,44,2014
 B. Bannan,MG,Crystal Palace,"5'7""",73,83,338,385,399,108,40,2014
 W. Palacios,DC,Stoke City,"5'10""",53,66,329,336,337,230,51,2014
 J. Walters,BU,Stoke City,"6'0""",69,68,355,319,353,151,40,2014
 J. Chester,DC,Hull City,"5'11""",70,68,241,266,347,212,57,2014
 M. Fryatt,BU,Hull City,"5'10""",68,66,333,315,354,93,39,2014
 M. Emnes,AD,Swansea City,"5'9""",85,90,318,309,395,104,47,2014
 D. Tiendalli,DLD,Swansea City,"5'11""",88,78,261,278,379,211,37,2014
 D. N'Gog,BU,Swansea City,"6'3""",83,80,333,317,352,83,59,2014
 M. Eikrem,MOC,Cardiff City,"5'10""",71,75,313,359,371,154,49,2014
 J. Stones,DC,Everton,"6'2""",66,68,255,230,337,215,46,2014
 M. Haïdara,DG,Newcastle United,"5'11""",76,78,265,326,349,215,56,2014
 C. Chambers,DD,Southampton,"6'0""",79,75,287,312,333,217,51,2014
 R. Vaz Tê,BU,West Ham United,"6'2""",77,78,339,337,361,97,52,2014
 S. Henderson,G,West Ham United,"6'4""",44,51,127,133,268,75,357,2014
 C. Mavrias,AD,Sunderland,"5'10""",86,84,320,330,377,83,49,2014
 M. Bunn,G,Norwich City,"6'0""",46,48,125,150,277,75,350,2014
 D. Gabbidon,DC,Crystal Palace,"5'10""",49,47,205,210,281,215,53,2014
 J. Parr,DG,Crystal Palace,"6'0""",76,72,303,299,357,200,42,2014
 A. Guédioura,AT,Crystal Palace,"5'10""",75,69,325,305,340,193,54,2014
 R. Shotton,DC,Stoke City,"6'3""",68,69,286,260,328,214,46,2014
 B. Shea,MG,Stoke City,"6'3""",76,68,326,347,331,166,52,2014
 K. McNaughton,DD,Cardiff City,"5'10""",76,74,301,274,356,209,59,2014
 M. Hudson,DC,Cardiff City,"6'1""",54,46,224,191,290,214,42,2014
 Y. Sanogo,BU,Arsenal,"6'3""",77,77,299,255,321,75,58,2014
 Y. Sylla,MDC,Aston Villa,"6'0""",76,73,250,285,371,200,47,2014
 G. Gardner,AT,Aston Villa,"6'2""",60,53,363,358,286,151,54,2014
 B. Oviedo,MG,Everton,"5'8""",73,80,294,326,380,202,52,2014
 D. Boyata,DC,Manchester City,"6'2""",67,68,251,210,306,211,48,2014
 R. Elliot,G,Newcastle United,"6'2""",48,47,127,126,257,75,341,2014
 S. Ameobi,AG,Newcastle United,"6'4""",85,81,317,325,361,78,41,2014
 G. Obertan,AD,Newcastle United,"6'1""",87,86,291,291,373,88,51,2014
 H. Kane,AT,Tottenham Hotspur,"6'2""",73,68,313,299,353,71,49,2014
 N. Bentaleb,MC,Tottenham Hotspur,"6'2""",63,69,301,332,332,172,54,2014
 M. Taylor,MOC,West Ham United,"5'10""",59,53,343,368,309,190,68,2014
 C. Dawson,DC,West Bromwich Albion,"6'2""",68,67,224,186,299,207,29,2014
 K. Dikgacoi,MDC,Crystal Palace,"6'0""",63,64,305,282,313,195,43,2014
 D. Moxey,DG,Crystal Palace,"6'2""",69,74,292,281,339,206,35,2014
 S. Harper,G,Hull City,"6'2""",51,34,120,126,244,75,341,2014
 S. Quinn,MOC,Hull City,"5'6""",70,75,329,345,387,170,37,2014
 G. Boyd,MOC,Hull City,"6'1""",64,53,313,338,325,71,49,2014
 M. Dæhli,MG,Cardiff City,"5'10""",70,80,258,333,375,72,39,2014
 B. Turner,DC,Cardiff City,"6'4""",68,55,211,200,262,208,56,2014
 A. Gunnarsson,MDC,Cardiff City,"5'10""",69,66,315,315,352,191,47,2014
 R. Miyaichi,AD,Arsenal,"6'0""",94,93,261,282,412,68,63,2014
 N. Helenius,BU,Aston Villa,"6'5""",76,74,299,346,330,78,57,2014
 N. Aké,DC,Chelsea,"5'11""",75,77,279,321,356,201,45,2014
 Guly do Prado,MOC,Southampton,"6'2""",69,66,323,327,338,121,54,2014
 O. Čelůstka,DD,Sunderland,"6'1""",67,65,264,284,323,204,53,2014
 S. Berahino,BU,West Bromwich Albion,"5'11""",80,82,291,315,361,72,52,2014
 D. Fox,MC,Norwich City,"5'9""",64,65,287,333,335,164,57,2014
 S. O'Keefe,MC,Crystal Palace,"5'8""",68,71,278,280,366,175,52,2014
 P. McCarthy,DC,Crystal Palace,"6'1""",57,38,211,203,285,193,50,2014
 Marc Muniesa,DC,Stoke City,"5'10""",68,67,219,264,330,217,62,2014
 A. Bruce,DC,Hull City,"5'11""",54,53,213,201,292,206,49,2014
 D. Meyler,MDC,Hull City,"6'2""",63,58,318,311,308,183,58,2014
 L. Rosenior,DD,Hull City,"5'10""",78,79,283,280,359,200,52,2014
 P. McShane,DC,Hull City,"6'0""",65,48,262,204,281,198,54,2014
 E. Jakupović,G,Hull City,"6'3""",47,46,134,132,234,75,335,2014
 A. Faye,DC,Hull City,"6'2""",33,26,231,199,200,200,55,2014
 L. Lita,BU,Swansea City,"5'9""",75,81,324,256,359,75,43,2014
 D. Cowie,MD,Cardiff City,"5'10""",71,71,283,329,347,196,39,2014
 T. Smith,MOC,Cardiff City,"5'10""",59,60,322,311,318,111,49,2014
 L. Bacuna,MOC,Aston Villa,"6'2""",72,74,335,364,350,185,63,2014
 A. Tonev,AD,Aston Villa,"5'10""",86,90,300,330,397,135,46,2014
 Marcos Alonso,DG,Sunderland,"6'2""",72,68,267,309,337,203,50,2014
 G. Popov,DC,West Bromwich Albion,"6'2""",54,68,273,290,307,203,47,2014
 M. Briggs,DC,Fulham,"6'2""",75,67,239,248,292,215,52,2014
 N. Alexander,G,Crystal Palace,"6'1""",55,53,135,123,270,75,329,2014
 A. Richards,DLD,Swansea City,"6'1""",71,73,265,289,339,206,35,2014
 J. Lewis,G,Cardiff City,"6'6""",57,61,122,127,283,75,326,2014
 J. Mason,BU,Cardiff City,"5'10""",77,73,305,267,363,101,47,2014
 M. Connolly,DC,Cardiff City,"6'2""",70,65,261,218,287,208,35,2014
 A. Taylor,DLG,Cardiff City,"5'10""",71,67,260,270,337,205,58,2014
 J. Bennett,DG,Aston Villa,"5'10""",69,68,239,289,342,203,44,2014
 Marcos Lopes,AG,Manchester City,"5'9""",79,78,277,308,381,76,51,2014
 A. Nimely,BU,Manchester City,"5'11""",85,75,282,246,368,65,46,2014
 B. Amos,G,Manchester United,"6'4""",45,50,125,122,258,75,327,2014
 M. Keane,DC,Manchester United,"6'2""",54,63,220,221,276,204,51,2014
 A. Pritchard,MG,Tottenham Hotspur,"5'7""",73,77,279,342,346,121,53,2014
 R. Tunnicliffe,MDC,Fulham,"6'0""",68,67,283,289,327,190,48,2014
 D. Burn,DC,Fulham,"6'7""",53,46,214,245,210,200,48,2014
 J. Dudgeon,DC,Hull City,"5'9""",67,68,275,247,326,194,41,2014
 K. Bartley,DC,Swansea City,"6'4""",67,68,210,192,273,184,42,2014
 R. Donnelly,BU,Swansea City,"6'2""",74,68,289,290,309,105,47,2014
 S. Carruthers,MD,Aston Villa,"5'8""",68,70,265,329,337,107,42,2014
 S. Yesil,BU,Liverpool,"5'11""",75,76,276,271,369,75,45,2014
 P. Dummett,DLG,Newcastle United,"6'1""",62,67,271,285,336,196,58,2014
 P. Gazzaniga,G,Southampton,"6'5""",62,56,132,133,290,75,337,2014
 E. Fryers,DC,Tottenham Hotspur,"6'0""",75,77,254,267,343,197,47,2014
 C. David,MOC,Fulham,"5'7""",66,78,249,298,358,116,52,2014
 J. Grealish,AD,Aston Villa,"5'10""",73,81,260,297,366,71,46,2014
 G. Bigirimana,MD,Newcastle United,"5'10""",74,75,255,312,381,178,51,2014
 S. Coulibaly,BU,Tottenham Hotspur,"5'8""",74,71,276,245,350,72,49,2014
 A. Razak,MG,West Ham United,"5'11""",76,74,267,324,347,164,61,2014
 E. Zverotić,DD,Fulham,"5'10""",73,66,239,276,332,190,56,2014
 C. Nash,G,Norwich City,"6'5""",41,45,135,126,227,75,310,2014
 A. Wilbraham,BU,Crystal Palace,"6'3""",54,34,311,239,246,72,114,2014
 J. Fulton,MD,Swansea City,"5'10""",71,72,278,273,341,122,43,2014
 D. John,MG,Cardiff City,"5'9""",80,84,256,308,387,194,43,2014
 G. Zelalem,MOC,Arsenal,"5'11""",63,71,277,313,330,139,54,2014
 J. Steer,G,Aston Villa,"6'2""",47,53,125,121,236,75,306,2014
 D. Johnson,MOC,Aston Villa,"5'9""",76,79,255,320,383,131,53,2014
 S. Hutchinson,DC,Chelsea,"6'0""",66,68,278,278,330,198,45,2014
 L. Garbutt,MG,Everton,"5'10""",70,70,277,313,323,178,49,2014
 S. Sama,DC,Liverpool,"6'2""",63,52,195,153,284,193,47,2014
 R. Wright,G,Manchester City,"6'2""",44,40,135,123,244,75,311,2014
 A. Armstrong,AT,Newcastle United,"5'8""",70,75,278,302,363,70,50,2014
 S. Gallagher,BU,Southampton,"6'4""",65,64,270,224,288,84,55,2014
 C. Woodrow,BU,Fulham,"6'0""",73,75,276,231,331,68,64,2014
 P. Roberts,AG,Fulham,"5'6""",71,85,266,297,382,71,41,2014
 M. Dembélé,BU,Fulham,"6'0""",83,78,281,230,349,75,44,2014
 K. De Silva,AG,Crystal Palace,"5'10""",78,78,275,282,358,104,38,2014
 J. Bowery,BU,Aston Villa,"6'1""",81,77,275,225,350,69,50,2014
 C. McAleny,AD,Everton,"5'8""",67,74,301,286,366,73,43,2014
 J. Stanek,G,Everton,"6'4""",42,42,121,122,196,75,316,2014
 T. Agyiri,MDC,Manchester City,"5'9""",53,60,233,272,309,173,49,2014
 J. Alnwick,G,Newcastle United,"6'2""",55,44,131,139,247,75,306,2014
 H. Reed,MD,Southampton,"5'11""",70,70,263,298,335,160,49,2014
 C. Lancaster,BU,Tottenham Hotspur,"6'0""",75,69,254,233,333,75,47,2014
 D. Daniels,DC,West Bromwich Albion,"6'1""",55,51,184,161,255,196,55,2014
 R. Williams,AD,Fulham,"5'11""",75,81,239,269,380,72,46,2014
 N. Etheridge,G,Fulham,"6'2""",37,44,125,121,254,75,304,2014
 J. Murphy,AG,Norwich City,"5'8""",80,78,256,246,365,80,57,2014
 D. Situ,DC,Swansea City,"6'2""",53,34,212,190,248,178,57,2014
 G. Zabret,G,Swansea City,"6'2""",42,48,122,128,209,75,299,2014
 K. Gorré,AG,Swansea City,"5'10""",69,77,256,272,337,96,49,2014
 S. Lappin,MC,Cardiff City,"5'11""",53,51,290,325,324,176,56,2014
 C. Robinson,BU,Aston Villa,"5'10""",75,75,242,196,335,75,55,2014
 J. Donacien,DC,Aston Villa,"6'0""",69,61,182,141,279,188,56,2014
 G. Varela,DC,Manchester United,"5'8""",50,63,208,228,272,215,61,2014
 J. Forte,BU,Southampton,"6'0""",84,78,271,238,353,68,48,2014
 D. Whitehead,MOC,West Ham United,"5'10""",57,64,270,280,305,70,44,2014
 D. Potts,DC,West Ham United,"5'8""",64,62,238,231,320,192,44,2014
 M. Mandron,BU,Sunderland,"6'3""",62,66,225,201,286,75,55,2014
 L. Daniels,G,West Bromwich Albion,"6'4""",56,44,125,125,250,75,297,2014
 A. Nabi,MOC,West Bromwich Albion,"5'9""",67,68,275,303,327,73,59,2014
 K. Roofe,MG,West Bromwich Albion,"5'10""",72,78,256,296,354,150,59,2014
 B. Garmston,MG,West Bromwich Albion,"5'10""",91,93,233,295,395,175,66,2014
 O. Sow,BU,Crystal Palace,"6'4""",63,54,267,228,275,65,47,2014
 I. Sekajja,BU,Crystal Palace,"5'11""",78,77,252,244,372,85,49,2014
 J. Richardson,MOC,Stoke City,"6'0""",75,69,272,281,317,154,48,2014
 D. Bachmann,G,Stoke City,"6'3""",55,50,132,130,277,75,292,2014
 K. Gomez-Nieto,DC,Stoke City,"6'1""",73,74,253,281,339,174,50,2014
 J. Alabi,BU,Stoke City,"6'0""",76,73,253,252,324,71,44,2014
 T. Eisfeld,MOC,Arsenal,"5'10""",64,74,241,284,338,78,46,2014
 L. Baker,MOC,Chelsea,"5'10""",68,69,261,289,335,99,44,2014
 C. Duffus,BU,Everton,"5'7""",55,69,265,262,291,68,41,2014
 R. Seager,BU,Southampton,"5'9""",72,73,275,242,314,70,41,2014
 E. Ba,MOC,Sunderland,"6'0""",68,74,240,259,322,142,49,2014
 L. O'Neil,DC,West Bromwich Albion,"5'11""",62,62,194,170,281,189,51,2014
 R. Allassani,AG,Crystal Palace,"5'7""",77,81,219,248,370,101,49,2014
 K. Rossi,BU,Stoke City,"6'0""",75,77,273,261,316,75,52,2014
 J. Armstrong,MOC,Hull City,"5'9""",63,57,263,289,299,146,47,2014
 M. Amondarain,DC,Cardiff City,"6'1""",63,61,196,162,278,180,46,2014
 C. Akpom,AD,Arsenal,"6'0""",82,78,277,239,343,75,47,2014
 Héctor Bellerín,MD,Arsenal,"5'10""",78,79,250,274,380,167,56,2014
 D. Pappoe,DC,Chelsea,"6'4""",58,57,202,191,271,162,56,2014
 A. Christensen,DC,Chelsea,"6'2""",54,55,193,179,266,163,39,2014
 J. Blackman,G,Chelsea,"6'5""",47,45,130,125,231,75,289,2014
 Teixeira,MOC,Liverpool,"5'7""",64,61,241,277,329,109,70,2014
 Y. Baio,DC,Liverpool,"5'9""",62,60,219,235,302,190,62,2014
 S. Fofana,MDC,Manchester City,"6'0""",60,63,244,257,297,171,42,2014
 J. Hiwula,BU,Manchester City,"5'10""",69,66,253,241,323,71,55,2014
 J. Wilson,BU,Manchester United,"6'0""",78,79,263,254,338,70,57,2014
 M. Barnes,BU,Southampton,"6'1""",70,70,259,246,319,73,48,2014
 C. Cropper,G,Southampton,"6'3""",55,52,125,122,234,75,297,2014
 D. Gape,MDC,Southampton,"5'11""",55,52,264,270,304,179,56,2014
 R. Michael-Percil,DD,Tottenham Hotspur,"5'11""",65,65,236,229,300,184,47,2014
 G. Gallifuoco,MDC,Tottenham Hotspur,"6'0""",66,54,251,264,290,171,37,2014
 R. Spiegel,G,West Ham United,"6'5""",59,56,131,139,288,75,290,2014
 S. Lletget,MOC,West Ham United,"5'11""",62,60,275,301,309,90,44,2014
 L. Agnew,MOC,Sunderland,"5'10""",65,59,270,290,297,155,57,2014
 L. Gooch,MD,Sunderland,"5'8""",71,68,257,291,312,100,54,2014
 C. Jones,DC,West Bromwich Albion,"6'0""",32,60,187,167,243,183,54,2014
 R. Inniss,DC,Crystal Palace,"6'5""",47,51,202,200,243,172,54,2014
 M. Fletcher,BU,Hull City,"6'0""",70,69,246,243,324,75,48,2014
 D. Cornell,G,Swansea City,"6'2""",42,47,131,130,248,75,290,2014
 T. James,DC,Cardiff City,"5'11""",56,64,191,163,289,190,52,2014
 R. Healey,BU,Cardiff City,"5'8""",74,82,251,217,359,75,47,2014
 Z. Ansah,BU,Arsenal,"5'11""",70,71,234,191,298,83,45,2014
 I. Feruz,BU,Chelsea,"5'4""",82,86,229,253,387,74,50,2014
 C. Long,AT,Everton,"5'11""",78,72,247,238,309,73,44,2014
 C. Grant,DC,Everton,"5'9""",53,61,232,222,271,185,48,2014
 D. Ward,G,Liverpool,"6'3""",42,44,129,126,238,75,286,2014
 S. Bytyqi,AD,Manchester City,"6'1""",69,63,258,286,318,112,58,2014
 S. Janko,DD,Manchester United,"5'10""",83,85,210,224,348,175,41,2014
 M. Richardson,MD,Newcastle United,"5'10""",68,72,278,281,326,133,49,2014
 R. Aarons,MG,Newcastle United,"5'9""",65,60,273,276,295,87,43,2014
 F. Woodman,G,Newcastle United,"6'1""",46,42,125,125,223,70,285,2014
 J. Sims,AG,Southampton,"5'9""",75,77,261,274,330,90,48,2014
 M. Targett,DG,Southampton,"6'0""",69,69,224,269,324,175,53,2014
 J. Sinclair,BU,Southampton,"5'8""",77,79,226,208,362,70,50,2014
 J. Flannigan,MOC,Southampton,"5'11""",68,64,276,316,313,143,44,2014
 M. Veljkovic,DC,Tottenham Hotspur,"6'0""",63,54,185,157,265,183,54,2014
 J. Archer,G,Tottenham Hotspur,"5'11""",42,43,129,123,227,75,279,2014
 E. Lee,BU,West Ham United,"5'11""",72,70,232,231,324,75,55,2014
 L. Chambers,DC,West Ham United,"6'1""",63,60,192,191,273,169,42,2014
 M. O'Sullivan,MG,West Bromwich Albion,"6'0""",63,63,261,296,295,106,50,2014
 C. Gayle,DC,West Bromwich Albion,"5'11""",67,66,179,221,323,189,52,2014
 C. Ward,MD,Stoke City,"5'10""",69,55,264,307,298,150,55,2014
 M. Oxley,G,Hull City,"6'3""",28,31,125,125,212,75,285,2014
 E. Kebbie,DD,Hull City,"5'10""",80,80,198,223,354,176,60,2014
 W. Aimson,DC,Hull City,"5'10""",63,61,172,159,297,180,47,2014
 K. Harris,AD,Cardiff City,"5'9""",81,85,215,226,374,70,49,2014
 J. Toral,MG,Arsenal,"6'3""",64,68,256,280,255,140,53,2014
 R. Loftus-Cheek,MC,Chelsea,"6'3""",73,71,225,230,327,113,53,2014
 V. Bijev,BU,Liverpool,"6'0""",74,67,223,196,332,75,52,2014
 C. Brannagan,MD,Liverpool,"5'11""",72,67,255,280,310,149,42,2014
 M. Pelosi,MG,Liverpool,"6'0""",69,65,245,286,326,143,48,2014
 H. Wilson,MG,Liverpool,"5'7""",69,67,260,287,300,106,46,2014
 L. Jones,DC,Liverpool,"6'3""",32,53,179,163,232,171,52,2014
 Y. Mersin,G,Liverpool,"6'4""",40,38,120,120,215,75,281,2014
 A. Drury,AD,Manchester City,"5'10""",78,74,261,228,318,131,53,2014
 A. Gunn,G,Manchester City,"6'5""",49,41,131,141,221,75,281,2014
 I. Lawlor,G,Manchester City,"6'4""",58,43,131,131,248,75,288,2014
 O. Kemen,MD,Newcastle United,"5'10""",64,68,249,277,334,148,46,2014
 R. Streete,DC,Newcastle United,"6'2""",66,67,166,165,273,156,49,2014
 O. Rowe,AD,Southampton,"5'8""",83,79,251,245,377,75,54,2014
 J. Debayo,DC,Southampton,"6'0""",58,59,192,187,279,171,40,2014
 J. Miles,G,Tottenham Hotspur,"5'11""",48,47,126,124,255,75,258,2014
 M. Smith,MD,Sunderland,"5'10""",73,66,261,294,331,145,45,2014
 J. Rose,G,West Bromwich Albion,"6'0""",42,40,125,125,224,75,277,2014
 J. Joronen,G,Fulham,"6'6""",30,50,120,125,183,75,279,2014
 J. Loza,BU,Norwich City,"5'10""",83,83,230,221,364,71,50,2014
 C. Jahraldo-Martin,BU,Hull City,"5'9""",66,68,248,250,328,68,48,2014
 G. Green,MD,Everton,"6'0""",62,54,240,292,258,98,47,2014
 B. McLaughlin,DD,Everton,"5'10""",63,53,214,229,283,171,47,2014
 T. Lawrence,BU,Manchester United,"5'9""",59,66,263,229,295,102,45,2014
 A. Pereira,MD,Manchester United,"5'10""",62,68,217,289,330,77,48,2014
 C. Driver,DC,West Ham United,"5'9""",63,60,191,147,307,178,52,2014
 Q. Taylor,DC,Crystal Palace,"6'3""",65,66,239,256,288,165,54,2014
 P. Skapetis,BU,Stoke City,"5'11""",69,67,264,231,313,66,59,2014
 S. Topliss,DC,Hull City,"5'9""",62,62,204,200,287,175,54,2014
 J. Swift,MC,Chelsea,"6'0""",63,64,244,247,315,146,42,2014
 A. Davey,DC,Chelsea,"6'3""",48,54,194,171,242,162,42,2014
 T. Musonda,DC,Chelsea,"6'1""",66,68,209,220,334,167,53,2014
 T. Browning,DC,Everton,"5'11""",63,64,198,180,282,167,46,2014
 J. Brown,BU,West Ham United,"5'10""",65,65,224,192,301,75,47,2014
 D. Ferguson,DC,Sunderland,"5'10""",61,68,190,222,312,174,58,2014
 G. Honeyman,MD,Sunderland,"5'10""",64,53,243,281,279,143,55,2014
 S. Kaikai,AD,Crystal Palace,"6'0""",79,78,223,251,332,64,56,2014
 B. Glasgow,DLD,Stoke City,"5'10""",76,78,197,182,347,174,47,2014
 J. Campbell,MDC,Stoke City,"5'10""",65,65,209,208,315,154,55,2014
 D. Wilson,MD,Hull City,"5'9""",68,70,215,242,331,135,46,2014
 P. McElroy,DG,Hull City,"5'9""",64,66,199,204,296,170,58,2014
 L. Coulson,DD,Cardiff City,"5'11""",77,80,195,216,326,157,52,2014
 R. James,DLG,Manchester United,"5'6""",54,66,209,222,307,162,39,2014
 C. Ekangamene,MOC,Manchester United,"5'10""",68,74,240,228,322,128,45,2014
 E. McNeil,DC,Norwich City,"6'2""",63,62,176,186,283,175,42,2014
 C. Morris,BU,Norwich City,"6'1""",69,70,219,189,304,75,54,2014
 A. Gafaiti,DC,Norwich City,"6'1""",34,52,166,140,233,164,49,2014
 K. Callan-McFadden,DC,Norwich City,"6'0""",53,59,171,122,258,163,48,2014
 H. Toffolo,DC,Norwich City,"6'0""",68,72,194,185,317,149,63,2014
 A. King,MD,Swansea City,"5'11""",61,66,213,233,309,130,50,2014
 L. Satka,DC,Newcastle United,"6'3""",59,58,147,149,261,147,50,2014
 E. Hazard,MOC,Chelsea,"5'8""",87,93,383,426,448,74,45,2015
 David Silva,MOC,Manchester City,"5'7""",71,82,378,423,418,82,5,2015
 S. Agüero,AT,Manchester City,"5'8""",84,92,397,395,438,70,59,2015
 M. Özil,MOC,Arsenal,"6'0""",71,77,372,419,395,72,50,2015
 T. Courtois,G,Chelsea,"6'6""",52,46,132,129,285,75,414,2015
 V. Kompany,DC,Manchester City,"6'4""",73,68,316,326,330,257,38,2015
 De Gea,G,Manchester United,"6'4""",55,51,127,134,285,71,425,2015
 W. Rooney,BU,Manchester United,"5'9""",77,74,413,418,391,120,49,2015
 Falcao,BU,Manchester United,"5'10""",72,77,391,368,396,92,43,2015
 Santi Cazorla,MOC,Arsenal,"5'6""",68,79,366,421,409,164,42,2015
 A. Sánchez,AD,Arsenal,"5'7""",85,90,379,403,437,104,60,2015
 Cesc Fàbregas,MC,Chelsea,"5'9""",68,67,408,417,360,190,54,2015
 Diego Costa,BU,Chelsea,"6'2""",85,79,381,329,374,101,55,2015
 P. Čech,G,Chelsea,"6'5""",52,45,135,140,282,75,407,2015
