name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 A. Rolin,DC,Catane,"6'1""",65,55,216,231,290,226,48,2014
 J. Plašil,MC,Catane,"6'0""",65,55,331,368,319,166,32,2014
 N. Gyömbér,DC,Catane,"6'2""",60,55,215,200,253,226,51,2014
 Matos,BU,Fiorentina,"5'10""",78,80,330,331,381,70,39,2014
 M. Motta,MD,Genoa,"6'1""",79,77,303,323,359,211,64,2014
 P. De Ceglie,DLG,Genoa,"6'0""",85,75,321,336,376,211,27,2014
 I. Cofie,MD,Genoa,"5'10""",77,77,326,336,373,188,48,2014
 D. Baselli,MD,Atalanta,"6'0""",75,69,317,356,353,193,49,2014
 M. Kone,MC,Atalanta,"5'11""",76,76,279,335,366,165,47,2014
 M. Livaja,BU,Atalanta,"6'0""",72,74,314,276,348,71,58,2014
 M. Mariga,MDC,Inter,"6'2""",64,56,280,309,286,201,49,2014
 Pereirinha,DLD,Lazio Rome,"5'9""",79,84,298,322,392,206,45,2014
 D. Novaretti,DC,Lazio Rome,"6'4""",55,55,228,238,244,218,47,2014
 J. Rossini,DC,Parma,"6'2""",69,68,233,218,327,211,41,2014
 A. Romagnoli,DC,AS Rome,"6'1""",65,65,227,229,311,215,52,2014
 M. Darmian,DD,Torino,"6'0""",76,73,278,280,362,228,44,2014
 P. Tachtsidis,MDC,Torino,"6'3""",55,51,328,340,265,188,62,2014
 Naldo,DC,Udinese,"6'2""",55,55,201,217,266,222,38,2014
 I. Kelava,G,Udinese,"6'6""",45,50,129,125,242,75,346,2014
 F. Sørensen,DC,Bologne,"6'4""",60,55,211,232,272,218,56,2014
 A. Morleo,DLG,Bologne,"5'8""",82,86,282,332,404,202,57,2014
 D. Moscardelli,BU,Bologne,"6'1""",60,55,328,341,289,96,57,2014
 F. Della Rocca,MC,Bologne,"6'0""",65,67,304,320,340,168,60,2014
 R. Guana,MC,Chievo Vérone,"5'10""",54,68,300,355,325,200,63,2014
 C. Puggioni,G,Chievo Vérone,"6'1""",34,44,135,123,247,75,344,2014
 M. Rubin,DLG,Chievo Vérone,"6'0""",82,78,270,342,351,208,55,2014
 S. Bentivoglio,MC,Chievo Vérone,"6'0""",68,68,311,330,331,188,55,2014
 S. Pellissier,AT,Chievo Vérone,"5'9""",64,54,336,324,317,76,42,2014
 D. Lazarević,AD,Chievo Vérone,"5'10""",92,88,299,318,399,100,47,2014
 F. Cacciatore,DD,Hellas Vérone,"6'0""",79,77,289,270,369,214,47,2014
 A. Agostini,DG,Hellas Vérone,"5'9""",68,68,268,308,356,213,59,2014
 M. Donadel,MC,Hellas Vérone,"5'10""",55,65,296,331,328,200,56,2014
 A. González,DC,Hellas Vérone,"6'0""",68,68,205,208,309,220,45,2014
 V. Fiorillo,G,Sampdoria,"6'3""",42,36,124,125,213,75,343,2014
 B. Bjarnason,MC,Sampdoria,"6'0""",75,72,326,288,363,182,50,2014
 S. Eriksson,MC,Cagliari,"6'1""",68,64,302,317,324,182,25,2014
 M. Vecino,MD,Cagliari,"6'2""",68,68,311,335,324,165,20,2014
 Adryan,MD,Cagliari,"5'9""",76,78,304,358,368,83,25,2014
 A. Luci,MC,Livourne,"5'8""",69,70,299,358,365,181,48,2014
 G. Peruzzi,DLD,Catane,"5'10""",76,78,286,317,368,206,45,2014
 S. Almirón,MC,Catane,"5'11""",55,34,352,376,284,184,57,2014
 S. Leto,AG,Catane,"6'2""",69,69,342,366,326,78,53,2014
 R. Wolski,MD,Fiorentina,"5'10""",68,78,310,357,368,88,57,2014
 L. Antei,DC,Sassuolo,"6'2""",60,60,201,222,288,220,57,2014
 F. Magnanelli,MDC,Sassuolo,"6'0""",68,68,308,332,332,192,43,2014
 M. Brighi,MC,Sassuolo,"5'10""",60,60,338,342,326,182,51,2014
 D. Biondini,MC,Sassuolo,"5'10""",68,68,305,317,352,194,54,2014
 Pedro Mendes,DC,Sassuolo,"6'2""",65,65,194,255,305,222,49,2014
 Diego Farías,AG,Sassuolo,"5'8""",81,89,306,327,412,77,38,2014
 L. Ariaudo,DC,Sassuolo,"6'1""",55,50,234,246,278,217,47,2014
 G. Bellini,DC,Atalanta,"5'11""",54,54,271,279,304,217,68,2014
 G. De Luca,AD,Atalanta,"5'6""",88,88,312,340,425,70,42,2014
 L. Giorgi,MD,Atalanta,"6'1""",68,64,318,336,311,118,53,2014
 R. Cazzola,MC,Atalanta,"6'2""",55,54,301,328,281,171,41,2014
 D. D'Ambrosio,DD,Inter,"5'11""",79,79,308,315,375,224,62,2014
 G. Mudingayi,DC,Inter,"5'11""",63,67,275,318,339,228,50,2014
 Rubinho,G,Juventus,"6'1""",37,47,129,125,257,75,340,2014
 M. Larrondo,BU,Torino,"6'3""",67,61,322,257,295,71,49,2014
 G. Pasquale,DG,Torino,"5'11""",73,68,314,331,347,219,56,2014
 G. Garics,DD,Bologne,"6'0""",76,76,290,310,354,208,52,2014
 M. Čech,DG,Bologne,"6'0""",67,75,277,303,345,217,37,2014
 A. Mantovani,DC,Bologne,"6'1""",55,63,278,227,306,207,39,2014
 R. Acquafresca,BU,Bologne,"6'0""",68,68,332,281,322,75,59,2014
 D. Laxalt,MG,Bologne,"5'10""",79,80,294,350,376,168,49,2014
 N. Cherubin,DC,Bologne,"6'2""",53,51,197,162,272,217,42,2014
 A. Bernardini,DC,Chievo Vérone,"6'2""",60,54,173,215,271,222,47,2014
 A. Stoian,AD,Chievo Vérone,"5'10""",76,78,338,356,383,90,45,2014
 L. Paredes,AD,Chievo Vérone,"6'0""",78,78,309,372,351,92,48,2014
 T. Kupisz,MD,Chievo Vérone,"5'11""",84,78,273,336,363,144,57,2014
 Claiton,DC,Chievo Vérone,"6'1""",54,54,211,206,269,220,60,2014
 Renan,MC,Sampdoria,"6'1""",54,63,309,354,311,206,51,2014
 P. Wszołek,MD,Sampdoria,"6'1""",79,79,316,325,344,112,56,2014
 M. Silvestri,G,Cagliari,"6'3""",44,54,121,121,242,75,336,2014
 M. Oikonomou,DC,Cagliari,"6'2""",64,60,192,212,274,218,15,2014
 G. Perico,DD,Cagliari,"6'0""",64,64,285,297,318,212,15,2014
 D. Del Fabro,DC,Cagliari,"5'11""",68,68,199,190,318,222,15,2014
 M. Borja,BU,Livourne,"6'0""",78,79,273,252,365,74,61,2014
 P. Álvarez,DC,Catane,"5'10""",74,78,259,292,362,218,41,2014
 C. Lupatelli,G,Fiorentina,"6'2""",31,33,127,122,196,75,340,2014
 A. Rosi,DLD,Sassuolo,"6'0""",82,78,288,324,359,198,47,2014
 R. Ziegler,DLG,Sassuolo,"6'0""",74,68,311,358,324,202,44,2014
 S. Missiroli,MD,Sassuolo,"6'3""",72,68,322,347,312,146,58,2014
 L. Marrone,MDC,Sassuolo,"6'1""",65,55,281,334,312,192,46,2014
 E. Terranova,DC,Sassuolo,"6'0""",69,68,203,228,335,208,43,2014
 M. Alexe,BU,Sassuolo,"6'1""",77,69,332,284,371,71,56,2014
 C. Del Grosso,DG,Atalanta,"5'7""",69,78,264,296,378,211,65,2014
 L. Scaloni,DD,Atalanta,"6'0""",50,50,318,348,275,207,45,2014
 Gabriel,G,Milan,"6'4""",34,38,126,126,226,75,340,2014
 Doblas,G,Naples,"6'0""",52,53,132,138,272,75,344,2014
 G. Munari,MC,Parma,"6'1""",34,51,342,308,255,171,52,2014
 Jadson,MDC,Udinese,"5'7""",74,78,277,300,376,200,46,2014
 P. Zieliński,MD,Udinese,"5'10""",69,69,318,340,351,126,50,2014
 F. Benussi,G,Udinese,"6'2""",34,50,130,129,268,75,336,2014
 D. Paponi,BU,Bologne,"6'0""",66,69,331,295,339,75,52,2014
 Crespo,DD,Bologne,"6'0""",63,67,257,273,321,206,45,2014
 J. Sala,MD,Hellas Vérone,"6'0""",70,67,316,337,338,168,40,2014
 V. Regini,DC,Sampdoria,"6'1""",72,71,247,253,339,208,51,2014
 R. Soriano,MD,Sampdoria,"6'0""",74,74,305,338,345,174,61,2014
 B. Salamon,DC,Sampdoria,"6'4""",61,54,268,326,279,198,57,2014
 M. Nicolás Rodríguez,DD,Sampdoria,"5'10""",77,77,303,301,369,207,46,2014
 G. Berardi,DD,Sampdoria,"5'10""",78,78,243,266,367,201,55,2014
 M. Benassi,MD,Livourne,"6'0""",72,75,318,345,353,159,49,2014
 F. Ceccherini,DC,Livourne,"6'1""",66,68,188,200,321,213,51,2014
 K. Boateng,AD,Catane,"5'9""",82,82,292,287,383,68,42,2014
 A. Rosati,G,Fiorentina,"6'4""",31,32,124,133,222,75,326,2014
 S. Sturaro,MD,Genoa,"6'0""",67,67,322,350,339,176,55,2014
 C. Polito,G,Sassuolo,"6'0""",30,44,137,142,221,75,336,2014
 R. Chibsah,MDC,Sassuolo,"5'10""",72,80,268,292,369,188,38,2014
 P. Bianco,DC,Sassuolo,"6'0""",55,30,212,190,237,218,62,2014
 A. Petagna,BU,Milan,"6'2""",64,60,292,240,292,75,17,2014
 B. Cristante,MC,Milan,"6'1""",60,54,288,340,278,193,19,2014
 J. Vergara,DC,Parma,"6'3""",54,62,201,195,280,209,38,2014
 L. Skorupski,G,AS Rome,"6'3""",50,48,129,130,249,75,320,2014
 Douglas,DLG,Udinese,"5'9""",79,77,279,302,377,206,60,2014
 M. Albertazzi,DC,Hellas Vérone,"6'1""",69,65,231,263,311,212,52,2014
 I. Pillud,DC,Hellas Vérone,"5'10""",82,83,271,301,355,206,50,2014
 C. Biraghi,DG,Catane,"6'1""",76,72,282,303,334,198,49,2014
 A. Pomini,G,Sassuolo,"6'1""",44,44,128,132,236,75,326,2014
 A. Longhi,DLG,Sassuolo,"6'1""",75,69,268,297,338,190,48,2014
 G. Frezzolini,G,Atalanta,"6'2""",31,30,134,127,185,75,326,2014
 F. Coppola,G,Milan,"6'2""",35,34,126,123,205,75,330,2014
 T. Jedvaj,DC,AS Rome,"6'2""",55,55,203,176,248,204,55,2014
 L. Anania,G,Livourne,"6'1""",22,23,125,122,169,75,335,2014
 A. Duncan,MDC,Livourne,"5'10""",72,71,276,301,353,188,39,2014
 G. Gemiti,MG,Livourne,"5'10""",76,76,285,292,355,175,44,2014
 L. Monzón,DLG,Catane,"5'10""",75,76,296,341,370,190,61,2014
 C. Capuano,DLG,Catane,"6'1""",75,69,284,325,327,202,40,2014
 F. Fedato,AG,Catane,"5'10""",80,80,310,310,359,94,61,2014
 A. Hegazy,DC,Fiorentina,"6'4""",50,34,196,189,217,210,51,2014
 A. Rebić,BU,Fiorentina,"6'0""",70,72,283,266,325,75,62,2014
 A. Zapata,MG,Sassuolo,"5'10""",72,75,279,292,366,108,49,2014
 Wallace,MD,Inter,"5'9""",83,75,273,302,357,195,54,2014
 J. Radošević,MDC,Naples,"5'11""",65,61,253,280,318,189,50,2014
 R. Colombo,G,Naples,"6'3""",34,27,127,130,197,75,319,2014
 L. Gomis,G,Torino,"6'1""",44,35,134,123,210,75,314,2014
 A. Tabanelli,MOC,Cagliari,"6'4""",62,58,294,321,280,126,20,2014
 A. Donnarumma,G,Genoa,"6'4""",22,25,125,123,176,75,318,2014
 M. Konaté,BU,Genoa,"6'0""",74,85,306,248,361,75,39,2014
 Cabral,DC,Genoa,"5'10""",70,67,288,256,342,190,58,2014
 A. Sanabria,BU,Sassuolo,"5'11""",75,73,276,242,340,66,58,2014
 G. Masucci,AG,Sassuolo,"5'8""",84,79,305,281,406,75,61,2014
 M. Gazzola,DLD,Sassuolo,"6'0""",70,76,262,293,342,180,48,2014
 M. Vešović,DD,Torino,"5'10""",75,70,243,273,343,180,49,2014
 T. Berni,G,Torino,"6'1""",29,29,128,123,189,75,316,2014
 A. Barusso,MDC,Torino,"6'0""",63,65,244,251,302,192,37,2014
 V. Da Silva,AD,Chievo Vérone,"5'11""",64,64,268,282,311,75,50,2014
 I. Mbaye,MG,Livourne,"6'2""",79,73,285,312,355,190,47,2014
 P. Castellini,DG,Livourne,"6'0""",65,65,245,275,303,193,50,2014
 C. Raimondi,MD,Atalanta,"6'0""",60,64,289,306,314,207,55,2014
 L. Milesi,DC,Atalanta,"6'0""",64,64,172,184,288,205,49,2014
 M. Barisic,AD,Milan,"6'2""",68,68,291,288,294,75,17,2014
 F. Mlinar,MD,Udinese,"6'0""",68,63,280,323,312,152,50,2014
 E. Friberg,MC,Bologne,"5'10""",58,50,273,308,298,137,10,2014
 Nicolas,G,Hellas Vérone,"6'3""",41,45,131,135,222,75,315,2014
 E. Cabalceta,DC,Catane,"6'1""",55,60,179,173,284,194,53,2014
 M. Bakić,MD,Fiorentina,"6'1""",64,68,284,325,316,143,51,2014
 R. Pucino,DD,Sassuolo,"5'11""",66,62,248,251,325,179,56,2014
 C. Nica,DD,Atalanta,"6'1""",74,68,235,262,345,167,51,2014
 L. Tassi,MOC,Inter,"5'10""",69,69,261,326,322,75,57,2014
 P. Garcia,DC,Juventus,"6'0""",61,61,197,205,289,207,33,2014
 Y. Bnou-Marzuk,BU,Juventus,"5'11""",69,69,268,274,315,70,27,2014
 J. Elez,DC,Lazio Rome,"6'2""",68,66,254,252,292,186,49,2014
 M. Tounkara,BU,Lazio Rome,"6'0""",71,69,298,255,330,99,51,2014
 R. Serpieri,DC,Lazio Rome,"6'0""",65,63,262,215,294,180,42,2014
 P. Bajza,G,Parma,"6'5""",33,33,125,119,191,75,308,2014
 S. Beleck,BU,Udinese,"6'2""",70,73,287,247,322,70,53,2014
 S. Aldrovandi,DC,Chievo Vérone,"6'1""",64,64,168,157,285,196,46,2014
 S. Solinas,AT,Cagliari,"5'10""",68,78,280,291,344,80,20,2014
 C. Piccini,DC,Livourne,"6'0""",66,69,227,228,307,197,40,2014
 B. Petkovic,BU,Catane,"6'4""",34,34,292,275,198,83,59,2014
 L. Lezzerini,G,Fiorentina,"6'5""",44,46,131,121,227,75,312,2014
 F. Varano,MOC,Atalanta,"5'11""",68,68,244,318,317,81,42,2014
 J. Cevallos,MOC,Juventus,"6'2""",65,55,250,332,294,79,26,2014
 J. Minala,MOC,Lazio Rome,"6'0""",68,72,268,301,324,161,50,2014
 T. Strakosha,G,Lazio Rome,"6'4""",46,41,126,122,221,75,303,2014
 V. Berisha,BU,AS Rome,"6'1""",59,53,268,226,280,90,53,2014
 M. Aramu,AG,Torino,"5'11""",69,69,271,313,326,75,48,2014
 M. Rabušic,BU,Hellas Vérone,"6'0""",71,76,284,287,339,91,52,2014
 A. Gatto,BU,Hellas Vérone,"6'0""",64,64,267,241,295,75,44,2014
 A. Bastrini,DC,Cagliari,"6'1""",64,60,204,207,284,180,15,2014
 N. Valentini,DC,Livourne,"6'0""",68,63,216,215,295,183,42,2014
 D. Jawad,MD,Genoa,"6'0""",69,70,290,300,332,74,46,2014
 R. Bentancourt,BU,Atalanta,"6'1""",75,72,284,250,334,72,47,2014
 M. Caldara,DC,Atalanta,"5'11""",64,60,189,187,295,188,43,2014
 G. Pollace,DLD,Lazio Rome,"5'10""",65,67,253,258,325,177,46,2014
 L. Filippini,DC,Lazio Rome,"6'0""",66,64,226,228,304,191,51,2014
 D. Bariti,MD,Naples,"5'8""",69,77,255,305,348,165,56,2014
 A. Rosa Gastaldo,MC,Torino,"5'11""",61,61,261,281,292,163,57,2014
 D. Stojanovic,G,Bologne,"6'5""",42,34,130,120,197,75,299,2014
 A. Loi,MOC,Cagliari,"5'5""",62,64,248,304,339,93,15,2014
 S. Brugaletta,DC,Catane,"5'10""",64,59,177,173,294,190,38,2014
 J. Olausson,MC,Atalanta,"5'10""",60,60,235,269,295,114,57,2014
 A. Grassi,MD,Atalanta,"5'11""",60,60,263,295,306,137,49,2014
 L. Paramatti,DC,Inter,"5'11""",55,55,192,175,272,193,46,2014
 M. Ćorić,G,Parma,"6'3""",43,43,125,122,215,75,286,2014
 J. Mauri,MD,Parma,"5'7""",55,69,268,304,330,93,48,2014
 F. Janković,MD,Parma,"5'10""",69,69,257,289,346,65,51,2014
 F. Ricci,MG,AS Rome,"5'8""",66,68,241,277,320,150,47,2014
 U. Saracco,G,Torino,"6'1""",41,49,124,118,243,75,290,2014
 F. Rodriguez,BU,Bologne,"6'1""",54,53,275,212,300,75,55,2014
 M. Suella,AD,Cagliari,"5'10""",64,64,265,270,310,86,25,2014
 E. Bruzzi,BU,Livourne,"5'11""",51,53,261,245,277,69,64,2014
 G. Aldegani,G,Livourne,"6'5""",31,37,147,133,184,87,292,2014
 P. Katsetis,MOC,Catane,"6'0""",72,71,235,284,306,86,51,2014
 Aladje,BU,Sassuolo,"6'2""",60,60,255,242,280,75,62,2014
 E. Ceria,AG,Juventus,"5'11""",65,65,261,301,313,143,24,2014
 G. Tutino,AD,Naples,"5'10""",63,65,265,279,291,90,44,2014
 F. Gaetano,MOC,Naples,"5'11""",59,60,255,279,289,144,47,2014
 D. Marsura,BU,Udinese,"6'0""",55,64,271,266,310,75,42,2014
 N. Brighenti,DC,Chievo Vérone,"5'10""",68,68,197,183,327,179,48,2014
 F. Boni,DC,Hellas Vérone,"5'11""",55,55,186,165,274,190,55,2014
 W. Carboni,G,Cagliari,"6'0""",46,42,125,121,247,75,280,2014
 G. Ficara,G,Catane,"6'2""",40,47,124,118,225,75,290,2014
 S. Caruso,AG,Catane,"5'11""",69,66,278,266,295,97,58,2014
 J. Untersee,DD,Juventus,"5'11""",65,65,225,237,310,185,14,2014
 L. Citti,G,Juventus,"6'1""",45,49,123,120,242,75,290,2014
 S. Simic,DC,Milan,"6'2""",64,60,215,230,272,191,21,2014
 L. Cargnino,DC,Torino,"6'1""",63,63,189,178,281,189,41,2014
 M. Vitellaro,MG,Bologne,"5'9""",63,60,263,271,295,96,44,2014
 R. Benatti,AD,Bologne,"5'11""",67,64,267,262,296,93,47,2014
 D. Borra,G,Hellas Vérone,"6'4""",44,46,131,122,230,75,280,2014
 F. Alba,AT,Hellas Vérone,"6'0""",60,62,237,254,294,70,37,2014
 S. Garufi,MOC,Catane,"5'11""",62,62,251,275,299,150,44,2014
 L. Longo,DC,Inter,"5'11""",55,55,183,175,275,183,53,2014
 M. Gerbaudo,MD,Juventus,"5'11""",61,61,242,297,298,155,24,2014
 F. Liivak,BU,Naples,"6'1""",53,53,249,242,269,69,52,2014
 V. Guardiglio,DD,Naples,"5'11""",54,55,237,212,277,169,49,2014
 N. Contini,G,Naples,"6'3""",49,47,126,116,244,70,277,2014
 A. Cerri,BU,Parma,"6'3""",55,55,227,211,259,75,51,2014
 L. Dias Consulin,MC,Parma,"5'11""",55,55,236,259,289,129,43,2014
 F. Di Mariano,MOC,AS Rome,"5'10""",62,62,236,263,296,84,56,2014
 M. Sordi,G,Torino,"6'0""",41,41,131,125,211,75,286,2014
 S. Ignico,DC,Torino,"5'11""",59,56,184,161,269,186,43,2014
 E. Gyasi,MOC,Torino,"5'11""",68,71,241,254,322,70,53,2014
 F. Costa,DG,Chievo Vérone,"5'9""",68,68,206,220,303,180,50,2014
 W. Falcone,G,Sampdoria,"6'5""",28,26,125,121,168,75,281,2014
 M. Russu,DD,Cagliari,"5'8""",64,64,218,238,298,180,20,2014
 S. Addamo,MD,Catane,"5'11""",64,66,250,271,304,158,47,2014
 S. Madrigali,DC,Fiorentina,"6'3""",65,65,200,187,283,167,47,2014
 L. Barlocco,DC,Juventus,"5'10""",61,61,239,231,297,181,21,2014
 A. Romano,MC,Naples,"5'11""",55,54,240,254,286,146,50,2014
 D. Mazzocco,MD,Parma,"5'11""",61,61,265,285,302,121,55,2014
 F. Njiki Tchoutou,AD,AS Rome,"5'11""",67,68,248,252,298,100,45,2014
 A. Barreca,DC,Torino,"6'0""",59,63,205,186,293,184,55,2014
 G. Donsah,MC,Hellas Vérone,"5'9""",65,64,254,248,322,155,52,2014
 M. Zaccagni,MD,Hellas Vérone,"5'11""",60,60,247,268,291,116,53,2014
 M. Fornasier,DC,Sampdoria,"6'1""",62,59,182,151,274,167,47,2014
 A. Demontis,MD,Cagliari,"5'9""",62,68,243,276,324,110,15,2014
 A. Atzori,MD,Cagliari,"5'11""",68,68,254,265,312,110,15,2014
 M. Albertoni,G,Genoa,"6'0""",40,45,127,122,237,75,273,2014
 M. Sportiello,G,Atalanta,"6'4""",38,48,128,123,233,75,264,2014
 I. Donkor,DD,Inter,"5'10""",65,65,188,194,293,179,38,2014
 F. Mattiello,MD,Juventus,"6'0""",69,61,239,263,289,117,34,2014
 I. Lasicki,DC,Naples,"6'0""",52,54,191,189,269,177,51,2014
 J. Ferri,AD,AS Rome,"5'7""",64,63,217,231,292,85,45,2014
 A. Calello,DLD,Chievo Vérone,"5'10""",60,60,194,275,283,148,56,2014
 M. Lombardo,MDC,Sampdoria,"5'11""",63,60,232,268,293,162,50,2014
 V. Hambo,BU,Sampdoria,"6'3""",56,43,247,212,248,80,52,2014
 M. Saias,DC,Cagliari,"5'11""",54,54,215,207,276,174,15,2014
 L. Venuti,DD,Fiorentina,"5'9""",62,65,216,213,295,162,42,2014
 P. Sokoli,DC,Genoa,"5'11""",59,63,186,166,282,169,52,2014
 J. Rafati,MD,Genoa,"5'7""",60,35,250,271,278,112,50,2014
 F. Proietti Gaffi,G,AS Rome,"6'2""",37,31,131,116,197,75,259,2014
 M. Frison,DC,Udinese,"5'11""",62,60,184,166,273,161,44,2014
 I. Toskic,MC,Chievo Vérone,"5'9""",64,64,207,256,303,116,63,2014
 N. Fazzi,AD,Fiorentina,"5'11""",63,66,241,252,290,75,42,2014
 L. Capezzi,MOC,Fiorentina,"5'10""",62,65,236,262,316,121,46,2014
 T. Velocci,BU,Genoa,"5'9""",69,66,251,222,313,75,41,2014
 L. Maniero,G,Inter,"6'2""",24,27,127,125,161,75,261,2014
 M. Balasa,DC,AS Rome,"6'2""",58,59,200,136,274,161,50,2014
 E. Rovini,MOC,Udinese,"5'7""",69,67,222,238,327,75,39,2014
 L. Marchionni,MOC,Chievo Vérone,"5'9""",68,68,197,250,331,92,64,2014
 M. Mbaye,MD,Chievo Vérone,"6'1""",68,68,234,259,299,147,57,2014
 A. Blaze,DC,Genoa,"6'2""",59,35,164,163,253,160,59,2014
 M. Bertoia,MD,Udinese,"5'11""",65,60,242,248,299,145,29,2014
 M. Maini,DC,Bologne,"5'10""",55,55,153,146,260,160,59,2014
 T. Biasci,BU,Livourne,"5'11""",64,34,230,195,278,75,52,2014
 L. Gallotti,DG,Genoa,"5'11""",55,61,178,195,291,166,43,2014
 F. Todisco,MD,Genoa,"5'10""",64,67,239,240,309,155,42,2014
 M. Malagoli,G,Bologne,"6'0""",43,41,126,119,212,75,245,2014
 F. Berra,DC,Udinese,"5'11""",61,59,147,155,278,142,50,2014
 E. Capradossi,DC,AS Rome,"5'11""",62,56,151,128,274,145,48,2014
 L. Mazzitelli,MD,AS Rome,"5'11""",63,64,190,217,299,135,45,2014
 A. Vidal,MC,Juventus,"5'11""",77,81,389,383,399,249,16,2015
 G. Chiellini,DC,Juventus,"6'1""",79,73,248,256,349,267,15,2015
 P. Pogba,MOC,Juventus,"6'2""",77,75,396,406,370,221,20,2015
 G. Higuaín,BU,Naples,"6'0""",82,79,388,353,375,75,39,2015
 S. Handanovič,G,Inter,"6'4""",57,54,133,138,273,75,401,2015
 G. Buffon,G,Juventus,"6'3""",33,45,144,129,252,75,393,2015
 A. Barzagli,DC,Juventus,"6'1""",75,75,228,263,349,261,16,2015
 C. Marchisio,MC,Juventus,"5'10""",81,81,383,407,407,225,17,2015
 A. Candreva,MD,Lazio Rome,"5'11""",84,86,378,403,403,129,46,2015
 D. De Rossi,MDC,AS Rome,"6'1""",68,69,353,366,355,243,49,2015
 M. Pjanić,MOC,AS Rome,"5'11""",72,72,368,423,373,189,42,2015
 N. Vidić,DC,Inter,"6'3""",55,49,238,232,274,250,40,2015
 M. Hamšik,MOC,Naples,"6'0""",73,73,395,393,368,169,46,2015
 D. Mertens,AD,Naples,"5'7""",86,92,341,415,439,111,39,2015
 G. Rossi,MOC,Fiorentina,"5'8""",81,86,377,393,416,74,39,2015
 Diego López,G,Milan,"6'5""",52,34,128,121,257,75,400,2015
 Leandro Castán,DC,AS Rome,"6'0""",73,69,214,237,325,254,34,2015
 R. Nainggolan,MC,AS Rome,"5'9""",78,82,364,382,404,240,55,2015
 Gervinho,AG,AS Rome,"5'10""",92,94,353,342,430,79,54,2015
 K. Strootman,MC,AS Rome,"6'1""",68,66,339,387,343,225,43,2015
 S. Eto'o,BU,Sampdoria,"5'10""",76,73,378,374,390,94,53,2015
 Borja Valero,MC,Fiorentina,"5'9""",68,74,364,406,380,194,34,2015
 G. Medel,MDC,Inter,"5'7""",76,77,297,303,385,238,42,2015
 R. Palacio,AD,Inter,"5'9""",84,86,398,384,414,119,82,2015
 X. Shaqiri,AG,Inter,"5'7""",84,91,340,396,435,171,59,2015
 L. Bonucci,DC,Juventus,"6'3""",73,69,273,318,334,243,13,2015
 Llorente,BU,Juventus,"6'5""",65,55,372,294,317,76,13,2015
 M. Cáceres,DC,Juventus,"6'0""",83,81,275,300,402,252,15,2015
 L. Biglia,MDC,Lazio Rome,"5'10""",64,64,331,385,361,228,52,2015
 M. Klose,BU,Lazio Rome,"6'0""",69,71,386,318,342,77,47,2015
 Alex,DC,Milan,"6'2""",55,50,248,287,263,244,46,2015
 Raúl Albiol,DC,Naples,"6'3""",62,60,244,283,314,247,36,2015
 José Callejón,AD,Naples,"5'10""",90,89,364,354,419,75,44,2015
 F. Totti,MOC,AS Rome,"5'11""",34,48,388,413,294,74,53,2015
 S. Doumbia,BU,AS Rome,"5'10""",94,91,356,373,404,107,53,2015
 K. Glik,DC,Torino,"6'3""",59,55,219,196,269,247,47,2015
 M. Gomez,BU,Fiorentina,"6'2""",76,70,373,286,341,64,41,2015
 F. Guarín,MOC,Inter,"6'0""",77,80,369,394,387,218,61,2015
 Hernanes,MOC,Inter,"5'11""",69,72,373,419,372,141,48,2015
 P. Evra,DG,Juventus,"5'8""",79,79,305,339,398,240,21,2015
 R. Pereyra,MD,Juventus,"6'0""",85,85,364,369,396,222,44,2015
 K. Asamoah,AG,Juventus,"5'10""",83,85,362,365,411,218,16,2015
 F. Marchetti,G,Lazio Rome,"6'2""",51,55,135,140,310,75,384,2015
 S. de Vrij,DC,Lazio Rome,"6'2""",67,65,246,279,336,240,52,2015
 F. Djordjevic,BU,Lazio Rome,"6'1""",72,69,363,300,356,99,43,2015
 S. Mauri,MOC,Lazio Rome,"6'0""",68,69,398,393,361,197,39,2015
 N. de Jong,MDC,Milan,"5'9""",68,74,289,327,378,237,14,2015
 G. Inler,MDC,Naples,"6'0""",65,69,349,363,336,225,41,2015
 L. Insigne,MD,Naples,"5'4""",85,93,340,396,440,70,45,2015
 K. Manolas,DC,AS Rome,"6'1""",79,80,213,230,352,244,49,2015
 Maicon,DLD,AS Rome,"6'0""",79,76,378,383,382,230,41,2015
 G. Rodríguez,DC,Fiorentina,"6'0""",68,68,248,304,334,243,48,2015
 Joaquín,AD,Fiorentina,"5'10""",76,76,364,408,374,106,45,2015
 Morata,BU,Juventus,"6'2""",85,83,363,336,374,67,43,2015
 Felipe Anderson,AG,Lazio Rome,"5'10""",91,93,315,384,416,63,38,2015
 M. Parolo,MC,Lazio Rome,"6'1""",76,72,367,346,364,224,39,2015
 R. Montolivo,MC,Milan,"6'0""",60,55,356,396,326,186,14,2015
 J. Ménez,AD,Milan,"6'0""",86,84,361,382,404,82,23,2015
 A. Cerci,AG,Milan,"5'11""",88,84,369,404,402,79,46,2015
 S. El Shaarawy,AG,Milan,"5'10""",86,86,340,384,403,77,16,2015
 Varela,AG,Parma,"5'10""",83,84,358,360,387,107,53,2015
 M. De Sanctis,G,AS Rome,"6'3""",42,34,124,122,247,75,373,2015
 V. Ibarbo,AD,AS Rome,"6'2""",95,89,346,352,389,101,15,2015
 S. Keita,MDC,AS Rome,"6'0""",67,66,325,331,338,224,32,2015
