name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 A. Regattin,MOC,Toulouse Football Club,"5'6""",80,86,324,356,404,157,49,2014
 D. Furman,MC,Toulouse Football Club,"5'11""",71,66,292,345,323,198,45,2014
 O. Blondel,G,Toulouse Football Club,"6'2""",47,51,125,121,214,75,339,2014
 G. Kagelmacher,DC,Valenciennes FC,"6'0""",60,58,251,267,306,204,53,2014
 S. Ciss,DG,Valenciennes FC,"5'8""",82,80,296,278,393,200,46,2014
 F. Masuaku,AG,Valenciennes FC,"5'10""",78,79,317,319,365,201,34,2014
 L. Rose,DC,Valenciennes FC,"6'0""",75,53,239,206,312,212,53,2014
 B. Angoua,DC,Valenciennes FC,"6'0""",69,66,243,221,348,205,58,2014
 E. Tié Bi,MDC,Evian Thonon Gaillard Football Club,"5'11""",78,68,227,270,361,206,48,2014
 A. Angoula,DC,Evian Thonon Gaillard Football Club,"6'0""",53,51,221,230,293,208,50,2014
 J. Palmieri,MD,Sporting Club de Bastia,"5'7""",79,81,307,347,396,199,43,2014
 F. Raspentino,BU,Sporting Club de Bastia,"5'10""",75,77,341,314,362,75,47,2014
 T. Maoulida,AD,Sporting Club de Bastia,"6'0""",63,65,352,306,319,71,42,2014
 M. Samassa,G,En Avant de Guingamp,"6'6""",59,54,126,121,256,75,334,2014
 C. Beauvue,AD,En Avant de Guingamp,"5'9""",92,91,316,283,412,103,62,2014
 R. Lemaître,DG,En Avant de Guingamp,"5'9""",62,65,289,292,328,208,52,2014
 S. Meïté,MC,LOSC,"6'2""",76,73,249,292,335,178,46,2014
 J. Ligali,G,Montpellier HSC,"6'0""",42,46,135,133,224,75,335,2014
 B. Touré,MDC,FC Nantes,"6'0""",59,62,251,296,306,201,42,2014
 B. Nicoliţă,MD,FC Nantes,"5'10""",74,70,328,322,367,127,51,2014
 R. Gomis,DC,FC Nantes,"5'11""",65,67,288,280,331,205,51,2014
 T. Bakayoko,MDC,Stade Rennais FC,"6'1""",69,67,267,275,326,200,56,2014
 R. Guerreiro,MG,FC Lorient,"5'7""",81,80,282,310,385,210,40,2014
 F. Marange,DC,FC Sochaux-Montbéliard,"5'11""",57,62,262,277,316,213,53,2014
 R. Contout,AD,FC Sochaux-Montbéliard,"5'9""",78,81,298,302,373,77,40,2014
 C. Bakambu,BU,FC Sochaux-Montbéliard,"6'0""",81,78,322,275,363,70,40,2014
 Odaïr Fortes,AD,Stade de Reims,"6'1""",91,90,248,291,401,77,45,2014
 A. Turan,DLG,Stade de Reims,"5'9""",75,76,267,302,360,207,54,2014
 M. Albæk,MC,Stade de Reims,"6'0""",68,68,309,320,340,175,47,2014
 C. Glombard,DD,Stade de Reims,"5'10""",68,68,303,307,341,204,43,2014
 M. Mostefa,MDC,AC Ajaccio,"5'11""",63,64,269,236,341,186,40,2014
 R. Zubar,DC,AC Ajaccio,"6'1""",66,66,264,252,312,200,44,2014
 D. Veškovac,DC,Toulouse Football Club,"6'2""",67,67,234,239,305,202,54,2014
 F. Pogba,DC,AS Saint-Étienne,"6'2""",65,65,264,285,305,200,43,2014
 J. Bahebeck,BU,Valenciennes FC,"6'0""",79,78,312,330,358,64,54,2014
 C. Cambon,DD,Evian Thonon Gaillard Football Club,"6'0""",66,54,294,267,307,205,48,2014
 N. Benezet,AD,Evian Thonon Gaillard Football Club,"5'7""",88,92,308,295,421,72,53,2014
 J. Leca,G,Sporting Club de Bastia,"5'11""",39,38,125,124,220,75,333,2014
 S. Yatabaré,MC,Sporting Club de Bastia,"6'3""",70,69,291,318,315,160,39,2014
 Y. Cahuzac,MDC,Sporting Club de Bastia,"5'10""",68,66,256,243,348,193,63,2014
 F. Harek,DC,Sporting Club de Bastia,"5'9""",64,66,264,310,318,208,66,2014
 J. Martins Pereira,DD,En Avant de Guingamp,"6'0""",69,69,278,278,322,204,52,2014
 M. Deplagne,DD,Montpellier HSC,"6'0""",73,74,241,281,351,189,46,2014
 F. Pancrate,AD,FC Nantes,"6'1""",72,74,321,293,321,70,52,2014
 L. Bruins,MOC,OGC Nice,"5'10""",69,66,309,357,325,104,45,2014
 X. Pentecôte,MOC,OGC Nice,"5'11""",49,67,339,305,310,74,47,2014
 Pedrinho,DD,FC Lorient,"5'9""",67,68,277,279,351,199,59,2014
 M. Lemina,MDC,Olympique de Marseille,"6'0""",71,75,264,308,346,197,55,2014
 J. Faussurier,MD,FC Sochaux-Montbéliard,"5'8""",73,73,300,279,351,187,45,2014
 T. Guerbert,MD,FC Sochaux-Montbéliard,"5'8""",72,73,319,322,357,107,55,2014
 R. Boukari,MOC,FC Sochaux-Montbéliard,"6'0""",78,84,325,326,355,73,60,2014
 J. Lopy,MDC,FC Sochaux-Montbéliard,"5'11""",68,69,240,286,323,201,59,2014
 J. Roussillon,DG,FC Sochaux-Montbéliard,"5'11""",78,73,239,273,365,198,47,2014
 G. Courtet,BU,Stade de Reims,"5'11""",69,67,307,267,355,70,57,2014
 R. Faty,DC,AC Ajaccio,"6'3""",62,58,284,296,296,211,49,2014
 S. Yago,DC,Toulouse Football Club,"5'10""",72,75,250,254,335,199,48,2014
 J. Hansen,G,Evian Thonon Gaillard Football Club,"6'2""",31,36,135,150,230,75,337,2014
 K. Abdallah,DC,Evian Thonon Gaillard Football Club,"6'1""",67,69,235,216,322,206,55,2014
 F. Ehret,DLG,Evian Thonon Gaillard Football Club,"6'0""",67,65,302,328,337,211,47,2014
 G. Bruno,BU,Sporting Club de Bastia,"5'11""",68,67,319,285,340,75,54,2014
 M. Chalmé,DC,FC Girondins de Bordeaux,"5'9""",61,63,292,330,324,198,49,2014
 M. Poundjé,DG,FC Girondins de Bordeaux,"5'10""",80,81,244,277,373,186,47,2014
 S. Langil,AD,En Avant de Guingamp,"5'10""",92,91,281,304,400,76,53,2014
 M. Diallo,DC,En Avant de Guingamp,"6'3""",66,52,255,263,289,194,51,2014
 F. Atik,MD,En Avant de Guingamp,"5'9""",67,74,269,319,358,132,52,2014
 M. Dembélé,BU,En Avant de Guingamp,"5'11""",90,91,297,297,403,75,46,2014
 Vivian,DC,En Avant de Guingamp,"6'2""",45,30,243,223,220,199,33,2014
 Y. Benzia,MOC,Olympique Lyonnais,"5'10""",74,75,316,361,346,91,46,2014
 Y. Jebbour,MDC,Montpellier HSC,"5'11""",77,77,295,282,353,192,50,2014
 I. Bangoura,BU,FC Nantes,"5'9""",73,70,302,288,352,77,55,2014
 L. Palun,DD,OGC Nice,"6'0""",77,77,285,270,352,198,64,2014
 C. Hountondji,DC,Stade Rennais FC,"6'4""",69,66,238,228,286,202,52,2014
 F. Chaigneau,G,FC Lorient,"6'6""",57,35,135,129,203,75,338,2014
 E. Réale,MOC,FC Lorient,"5'9""",68,77,280,353,378,75,62,2014
 B. Samba,G,Olympique de Marseille,"6'1""",44,43,130,116,247,75,321,2014
 D. Sauget,DC,FC Sochaux-Montbéliard,"5'9""",54,54,256,297,290,197,36,2014
 B. Ca,MDC,Stade de Reims,"5'8""",68,75,239,273,367,184,57,2014
 P. Lasne,MD,AC Ajaccio,"6'1""",65,64,286,328,304,182,31,2014
 I. Sylla,DLG,Toulouse Football Club,"5'11""",77,77,305,288,349,198,51,2014
 D. Bellion,MOC,FC Girondins de Bordeaux,"5'11""",66,64,320,311,328,101,44,2014
 L. Mathis,MDC,En Avant de Guingamp,"5'9""",50,56,288,307,291,208,41,2014
 C. Mandanne,AD,En Avant de Guingamp,"5'8""",79,82,327,306,380,101,59,2014
 G. Cerdan,DC,En Avant de Guingamp,"6'3""",43,31,236,220,204,192,53,2014
 J. Tinhan,AD,Montpellier HSC,"5'10""",91,88,271,282,388,106,46,2014
 A. Bosetti,AD,OGC Nice,"5'8""",80,77,281,283,384,72,44,2014
 S. Moreira,DLD,Stade Rennais FC,"5'9""",73,72,240,256,348,198,52,2014
 A. Hunou,MG,Stade Rennais FC,"5'10""",76,73,277,304,346,89,39,2014
 A. Conté,DC,Stade de Reims,"6'0""",69,65,243,257,298,203,56,2014
 Q. Pereira,MOC,Stade de Reims,"5'9""",65,62,273,292,330,145,56,2014
 D. Tonucci,DC,AC Ajaccio,"6'1""",53,52,199,194,277,195,80,2014
 G. Perozo,DC,AC Ajaccio,"5'9""",73,70,244,255,321,185,50,2014
 B. André,AD,AC Ajaccio,"5'10""",77,76,260,284,366,85,49,2014
 J. Tallo,BU,AC Ajaccio,"6'1""",69,69,315,296,327,60,57,2014
 C. Dielna,DC,AC Ajaccio,"6'0""",64,62,263,272,297,190,58,2014
 F. Sirieix,MDC,Toulouse Football Club,"5'11""",54,54,303,301,304,197,53,2014
 O. Nguette,AD,Valenciennes FC,"5'11""",80,84,314,304,351,70,40,2014
 E. Enza-Yamissi,MG,Valenciennes FC,"5'9""",54,66,314,318,340,199,92,2014
 L. Néry,DG,Valenciennes FC,"5'9""",67,69,279,297,341,190,43,2014
 J. Mensah,DC,Evian Thonon Gaillard Football Club,"6'2""",65,49,225,192,292,190,43,2014
 I. Boccara,DC,Evian Thonon Gaillard Football Club,"5'10""",64,69,249,300,324,193,56,2014
 A. Ba,BU,Sporting Club de Bastia,"5'10""",72,75,298,269,310,83,48,2014
 A. Jug,G,FC Girondins de Bordeaux,"6'3""",51,52,132,134,246,75,325,2014
 N. Fékir,MG,Olympique Lyonnais,"5'8""",79,81,253,328,381,86,61,2014
 F. Bahlouli,AD,Olympique Lyonnais,"5'11""",81,76,280,298,361,80,39,2014
 S. Chabbert,G,AS Monaco,"6'1""",40,35,121,121,256,75,312,2014
 J. Martin,MOC,Montpellier HSC,"6'0""",67,59,279,291,318,82,51,2014
 K. Djidji,DC,FC Nantes,"6'0""",64,72,207,200,317,191,41,2014
 N. Maupay,AD,OGC Nice,"5'7""",83,88,273,286,411,93,47,2014
 H. Ongenda,MOC,Paris Saint-Germain,"5'7""",73,77,278,283,372,88,56,2014
 C. N'Diaye,G,Stade Rennais FC,"6'4""",54,32,123,119,251,75,321,2014
 E. Butin,BU,FC Sochaux-Montbéliard,"5'11""",68,68,297,270,338,75,46,2014
 K. Rodrigues,AG,Toulouse Football Club,"5'7""",69,71,267,316,353,109,62,2014
 I. Diomandé,DC,AS Saint-Étienne,"6'0""",73,71,239,263,332,194,53,2014
 Macedo Novaes,G,Valenciennes FC,"6'0""",52,44,122,120,233,75,330,2014
 K. Olimpa,G,FC Girondins de Bordeaux,"6'1""",39,29,125,125,240,75,316,2014
 J. Prior,G,FC Girondins de Bordeaux,"6'0""",44,47,124,122,236,70,314,2014
 A. Martial,BU,AS Monaco,"5'11""",85,83,260,263,378,70,46,2014
 C. Alhadhur,DLD,FC Nantes,"5'7""",73,70,227,242,362,197,53,2014
 F. Robert,BU,FC Lorient,"5'9""",64,67,284,281,346,75,49,2014
 S. Prcić,MOC,FC Sochaux-Montbéliard,"5'11""",66,54,266,308,328,166,54,2014
 N. Sinkala,MDC,FC Sochaux-Montbéliard,"5'9""",71,68,238,261,327,199,44,2014
 L. Zouma,DC,FC Sochaux-Montbéliard,"6'3""",67,65,190,159,270,196,60,2014
 L. Poujol,DC,FC Sochaux-Montbéliard,"6'2""",50,66,204,241,281,198,51,2014
 J. Eickmayer,MDC,FC Sochaux-Montbéliard,"5'10""",68,69,203,244,343,210,50,2014
 M. Vidal,G,Toulouse Football Club,"6'0""",32,38,130,131,227,75,322,2014
 J. Moulin,G,AS Saint-Étienne,"6'1""",52,51,131,131,258,75,319,2014
 M. Traoré,DC,Valenciennes FC,"5'8""",53,65,262,245,306,202,49,2014
 G. Cioni,DC,Sporting Club de Bastia,"5'5""",53,66,227,254,321,195,52,2014
 C. Samuel,G,Sporting Club de Bastia,"6'0""",50,46,122,118,244,75,312,2014
 Y. Kaabouni,MD,FC Girondins de Bordeaux,"5'10""",70,72,276,318,350,160,50,2014
 D. Lévêque,DLG,En Avant de Guingamp,"5'11""",69,65,240,233,332,195,39,2014
 R. Alioui,BU,En Avant de Guingamp,"6'1""",68,67,243,268,294,75,49,2014
 T. Mézague,DC,Montpellier HSC,"6'2""",64,59,207,149,296,188,56,2014
 M. Dupé,G,FC Nantes,"6'2""",42,48,134,124,215,75,311,2014
 E. Zelazny,G,FC Nantes,"6'1""",42,46,136,135,197,75,306,2014
 L. Veronese,G,OGC Nice,"6'2""",28,35,125,122,176,75,314,2014
 J. Maurice,BU,Paris Saint-Germain,"5'11""",72,81,294,272,336,74,53,2014
 R. Abdullah,MD,FC Lorient,"5'10""",67,68,281,269,308,167,47,2014
 J. Ruiz,BU,LOSC,"5'9""",79,77,275,280,362,68,49,2014
 A. Soumaoro,DC,LOSC,"6'1""",62,54,241,208,273,197,49,2014
 C. Tolisso,MD,Olympique Lyonnais,"5'11""",76,75,259,281,361,165,49,2014
 S. Koné,DC,Olympique Lyonnais,"6'1""",66,69,242,263,333,181,48,2014
 M. Sarr,DC,Olympique Lyonnais,"6'5""",67,54,203,196,246,183,45,2014
 G. Nkoudou,AD,FC Nantes,"5'8""",75,79,259,288,359,111,45,2014
 G. Puel,DD,OGC Nice,"5'11""",67,64,226,235,319,185,45,2014
 M. Hassen,G,OGC Nice,"6'0""",49,41,123,120,241,75,303,2014
 L. Rougeaux,DC,OGC Nice,"6'1""",61,50,228,195,261,176,37,2014
 M. Diaw,G,Paris Saint-Germain,"6'5""",42,44,126,120,210,76,298,2014
 W. Saïd,BU,Stade Rennais FC,"5'7""",75,76,289,260,348,75,53,2014
 B. Aloé,DC,Olympique de Marseille,"6'0""",55,66,195,195,286,186,52,2014
 G. Bracigliano,G,Olympique de Marseille,"6'0""",43,43,125,119,215,75,307,2014
 F. Moubandje,MG,Toulouse Football Club,"5'10""",71,71,243,263,333,169,54,2014
 M. Fenouche,BU,Toulouse Football Club,"5'9""",75,78,277,254,340,71,40,2014
 M. Delgado,BU,Toulouse Football Club,"5'11""",77,74,290,266,332,69,51,2014
 A. Saint-Maximin,AG,AS Saint-Étienne,"5'8""",79,82,264,252,370,68,40,2014
 Y. Sabaly,DG,Evian Thonon Gaillard Football Club,"5'9""",72,67,232,256,340,183,49,2014
 M. Salamone,G,Evian Thonon Gaillard Football Club,"6'3""",47,48,134,121,230,75,310,2014
 A. Keita,MC,Sporting Club de Bastia,"5'9""",64,63,235,253,313,165,49,2014
 T. Pellenard,DG,FC Girondins de Bordeaux,"6'0""",68,67,238,232,314,183,49,2014
 E. Crivelli,BU,FC Girondins de Bordeaux,"6'0""",64,63,286,244,280,72,50,2014
 C. Badin,DC,FC Girondins de Bordeaux,"5'6""",75,74,266,273,360,173,50,2014
 T. Touré,BU,FC Girondins de Bordeaux,"5'9""",76,74,289,244,346,118,48,2014
 B. Sankoh,DC,En Avant de Guingamp,"5'11""",63,67,223,240,300,187,46,2014
 M. Zeffane,DD,Olympique Lyonnais,"5'9""",84,84,204,201,378,185,54,2014
 Z. Labidi,MG,Olympique Lyonnais,"5'10""",77,77,272,300,361,117,52,2014
 J. Pi,MC,AS Monaco,"5'10""",53,63,248,277,322,141,50,2014
 M. Caillard,G,AS Monaco,"6'3""",39,48,131,124,232,75,297,2014
 A. Oudrhiri,MD,FC Nantes,"6'0""",72,69,250,311,322,80,56,2014
 J. Amavi,DLG,OGC Nice,"5'9""",77,77,273,274,352,180,53,2014
 K. Coman,AD,Paris Saint-Germain,"5'10""",77,78,281,269,346,76,40,2014
 C. Doukouré,MDC,FC Lorient,"5'11""",67,60,261,256,306,183,61,2014
 V. Lavigne,AD,FC Lorient,"5'7""",74,78,298,282,350,96,50,2014
 A. N'Doumbou,AG,Olympique de Marseille,"5'10""",69,74,236,279,331,109,56,2014
 A. Guidiala,BU,Olympique de Marseille,"5'11""",78,76,272,247,336,75,55,2014
 G. Kyei,BU,Stade de Reims,"6'2""",72,70,270,238,307,71,44,2014
 P. Moracchini,BU,AC Ajaccio,"5'7""",62,62,268,242,300,71,50,2014
 A. Soukouna,BU,Toulouse Football Club,"5'10""",73,72,271,253,325,72,37,2014
 D. Maury,DD,Toulouse Football Club,"5'9""",76,77,246,252,336,174,43,2014
 K. Lala,DD,Valenciennes FC,"5'10""",73,62,225,226,327,183,43,2014
 N. Baouia,MD,Evian Thonon Gaillard Football Club,"5'5""",68,74,256,287,320,147,53,2014
 J. Correa,BU,Sporting Club de Bastia,"5'7""",73,74,255,241,355,68,48,2014
 V. Vada,MD,FC Girondins de Bordeaux,"5'9""",66,65,269,300,330,94,53,2014
 M. Gorgelin,G,Olympique Lyonnais,"6'2""",46,45,125,125,206,75,300,2014
 C. N'Jié,AD,Olympique Lyonnais,"5'9""",88,88,253,263,363,82,47,2014
 A. Assana,MDC,AS Monaco,"5'9""",63,66,220,238,341,163,58,2014
 J. Assoumin,DD,Montpellier HSC,"5'8""",66,69,201,228,328,194,54,2014
 A. Touré,DC,FC Nantes,"6'2""",60,59,231,242,265,177,43,2014
 B. Pelé,MG,FC Lorient,"5'7""",63,74,271,278,315,95,49,2014
 L. Azouni,MDC,FC Lorient,"5'10""",61,63,227,271,307,163,53,2014
 L. Abergel,DLD,Olympique de Marseille,"5'7""",59,68,215,232,342,181,46,2014
 K. Osei,MOC,Olympique de Marseille,"5'8""",69,63,258,280,341,77,43,2014
 M. Ilaimaharitra,DD,FC Sochaux-Montbéliard,"5'10""",57,63,233,248,298,183,51,2014
 S. Bastien,G,Stade de Reims,"6'5""",47,45,134,137,234,75,292,2014
 J. Malherbe,G,Stade de Reims,"6'5""",42,47,127,121,218,75,292,2014
 D. Trichard,AG,Toulouse Football Club,"5'7""",66,70,290,260,317,69,60,2014
 S. Zaniou,BU,Toulouse Football Club,"5'7""",71,72,281,235,347,66,59,2014
 M. Blanc,MD,Evian Thonon Gaillard Football Club,"5'6""",78,78,277,298,373,145,46,2014
 J. Durand,G,Evian Thonon Gaillard Football Club,"6'0""",34,29,124,121,217,75,303,2014
 Z. Abarouai,BU,Evian Thonon Gaillard Football Club,"6'0""",68,66,273,234,303,70,59,2014
 J. Barbato,AG,Sporting Club de Bastia,"5'10""",67,67,252,256,316,76,51,2014
 R. Achilli,BU,Sporting Club de Bastia,"5'11""",70,70,277,229,317,66,50,2014
 J. Bègue,BU,En Avant de Guingamp,"5'6""",65,64,267,236,338,71,46,2014
 C. Halucha,DLD,LOSC,"5'7""",73,71,228,254,336,181,46,2014
 J. Frick,G,Olympique Lyonnais,"6'4""",48,42,132,129,226,75,296,2014
 Q. Ngakoutou,BU,AS Monaco,"5'10""",69,72,243,228,333,75,50,2014
 V. Di Stefano,DC,Montpellier HSC,"6'0""",48,62,216,193,265,179,55,2014
 N. Saint-Ruf,DC,Montpellier HSC,"6'2""",71,70,173,188,325,170,49,2014
 L. Dubois,DLD,FC Nantes,"5'10""",69,68,225,253,324,191,49,2014
 A. Niane,BU,FC Nantes,"6'0""",73,68,236,215,322,75,42,2014
 A. Rafetraniaina,DD,OGC Nice,"5'9""",79,77,230,210,339,179,61,2014
 B. Constant,BU,OGC Nice,"6'0""",74,78,245,235,333,67,52,2014
 D. Epassy Mboka,G,FC Lorient,"6'2""",43,41,128,118,228,70,287,2014
 P. Camara,G,FC Sochaux-Montbéliard,"6'5""",54,44,129,123,215,75,287,2014
 O. Mfulu,MDC,Stade de Reims,"6'0""",64,62,232,254,296,171,52,2014
 B. Ouali,AD,Stade de Reims,"6'0""",74,73,235,252,327,68,57,2014
 I. Gassama,G,Stade de Reims,"6'3""",48,48,123,127,237,75,280,2014
 C. Gonçalves,DC,AC Ajaccio,"5'8""",62,69,224,272,331,190,57,2014
 Y. Iakovenko,BU,AC Ajaccio,"6'2""",56,47,268,219,258,72,52,2014
 N. Aït Yahia,DD,AC Ajaccio,"5'8""",55,63,200,210,316,191,51,2014
 K. Madianga,DLD,AS Saint-Étienne,"5'8""",63,65,265,271,315,184,47,2014
 C. N'Sikulu,BU,Evian Thonon Gaillard Football Club,"5'10""",74,72,300,247,319,67,54,2014
 Y. Togande,DD,Sporting Club de Bastia,"5'9""",61,61,202,218,299,185,62,2014
 D. Djigla,AG,FC Girondins de Bordeaux,"5'11""",77,78,260,248,325,71,41,2014
 P. Babiloni,DC,En Avant de Guingamp,"5'11""",68,66,236,222,311,183,61,2014
 Y. Koné,DLD,LOSC,"5'9""",77,76,206,247,355,165,56,2014
 R. N'Gouma,DC,Olympique Lyonnais,"6'1""",63,64,187,164,285,173,56,2014
 S. Trabelsi,AD,FC Nantes,"5'10""",74,76,230,252,311,75,58,2014
 F. Honorat,BU,OGC Nice,"5'11""",69,75,246,223,319,75,56,2014
 P. M'Bow,DC,OGC Nice,"6'4""",63,54,154,147,256,175,46,2014
 B. Tuiloma,DD,Olympique de Marseille,"6'0""",64,65,224,222,295,169,51,2014
 P. Boumal,MDC,FC Sochaux-Montbéliard,"5'9""",62,69,241,256,320,167,51,2014
 M. Diallo,BU,FC Sochaux-Montbéliard,"5'9""",71,68,252,254,310,68,40,2014
 C. Orengo,DG,AC Ajaccio,"5'7""",70,72,199,203,351,180,45,2014
 K. Leoni,DC,Toulouse Football Club,"5'11""",60,64,234,218,300,173,38,2014
 B. Valette,G,AS Saint-Étienne,"6'1""",39,37,126,125,193,75,282,2014
 T. Vincensini,G,Sporting Club de Bastia,"6'0""",59,54,125,127,265,75,278,2014
 A. Djiku,DD,Sporting Club de Bastia,"5'11""",61,68,211,204,305,179,43,2014
 L. Dos Santos,MDC,En Avant de Guingamp,"5'10""",50,58,245,249,293,170,53,2014
 H. Guichard,G,En Avant de Guingamp,"6'2""",37,46,130,119,216,75,278,2014
 A. Delalande,DC,En Avant de Guingamp,"6'1""",61,62,167,167,266,176,53,2014
 J. Jeanvier,DC,LOSC,"6'0""",63,63,199,217,296,177,52,2014
 S. Sangaré,DC,FC Nantes,"5'11""",68,72,185,152,292,178,57,2014
 N. Gandi,AD,FC Nantes,"6'2""",72,74,246,265,286,90,39,2014
 F. Dao Castellana,MOC,OGC Nice,"5'7""",76,76,242,271,369,161,45,2014
 A. Mandrea,G,OGC Nice,"6'1""",49,41,127,124,236,70,276,2014
 M. Maignan,G,Paris Saint-Germain,"6'2""",43,44,132,119,232,75,276,2014
 M. Derrien,DC,FC Lorient,"5'11""",63,58,178,162,285,185,38,2014
 A. Camara,MOC,AC Ajaccio,"6'1""",64,66,245,251,309,75,58,2014
 M. Leca,DC,AC Ajaccio,"5'11""",58,63,173,156,286,190,52,2014
 I. Baradji,BU,AC Ajaccio,"6'1""",58,48,251,217,244,69,48,2014
 J. Nadeau,DC,AC Ajaccio,"6'0""",58,66,190,173,287,189,56,2014
 M. Da Silva,MC,Valenciennes FC,"6'0""",54,64,214,280,273,160,33,2014
 F. Massampu,BU,Valenciennes FC,"5'10""",68,63,248,279,324,71,40,2014
 Y. Kerjean,DC,Valenciennes FC,"6'0""",52,51,187,161,245,176,54,2014
 D. Fofana,DC,Evian Thonon Gaillard Football Club,"6'4""",53,52,175,143,240,181,56,2014
 J. Boy,MDC,Evian Thonon Gaillard Football Club,"6'1""",63,55,244,277,280,169,52,2014
 J. Aholou,MD,LOSC,"6'1""",63,68,263,259,299,129,44,2014
 T. Defourny,G,Olympique Lyonnais,"6'4""",43,45,126,123,206,75,283,2014
 A. Maraval,G,AS Monaco,"6'0""",40,42,131,121,224,75,271,2014
 S. Raheriharimanana,MC,OGC Nice,"5'6""",59,66,240,256,327,177,49,2014
 Y. Wachter,DC,FC Lorient,"5'10""",67,65,180,164,319,188,44,2014
 A. Yousfi,AG,Olympique de Marseille,"5'10""",60,67,276,266,277,92,51,2014
 O. Sissoko,G,AC Ajaccio,"6'2""",56,50,125,121,258,75,270,2014
 F. Sollacaro,G,AC Ajaccio,"5'10""",46,42,120,124,238,75,275,2014
 P. Charruau,G,Valenciennes FC,"6'1""",52,42,125,125,226,75,268,2014
 A. Kaboré,MDC,Valenciennes FC,"6'0""",56,59,230,254,294,155,47,2014
 S. Benrahma,MD,OGC Nice,"5'8""",64,74,257,268,327,80,48,2014
 J. Remiti,MDC,AC Ajaccio,"5'9""",56,63,244,259,306,168,49,2014
 A. Scribe,G,AC Ajaccio,"6'4""",35,40,138,133,188,75,274,2014
 L. Houri,MOC,Valenciennes FC,"5'11""",66,65,268,291,308,131,39,2014
 A. N'Dongala,AG,FC Nantes,"5'9""",71,72,259,261,333,170,50,2014
 K. Traoré,DC,Paris Saint-Germain,"6'2""",60,53,175,152,263,177,46,2014
 P. Lavenant,DC,FC Lorient,"5'11""",63,59,212,250,293,170,40,2014
 M. Bangoura,MDC,Olympique de Marseille,"5'11""",63,58,231,246,307,165,46,2014
 P. Mela,MC,AC Ajaccio,"5'7""",62,57,244,255,322,169,49,2014
 I. Hassani,DC,Toulouse Football Club,"6'1""",63,66,222,208,300,186,43,2014
 J. Astier,BU,OGC Nice,"6'0""",70,66,222,213,320,70,41,2014
 Z. Ibrahimović,BU,Paris Saint-Germain,"6'5""",77,74,418,413,363,93,59,2015
 Thiago Silva,DC,Paris Saint-Germain,"6'0""",80,75,322,363,381,266,45,2015
 E. Cavani,BU,Paris Saint-Germain,"6'0""",82,76,393,365,385,96,53,2015
 João Moutinho,MC,AS Monaco,"5'7""",69,79,381,409,399,210,69,2015
 S. Sirigu,G,Paris Saint-Germain,"6'4""",51,50,123,128,286,75,403,2015
 David Luiz,DC,Paris Saint-Germain,"6'2""",78,75,352,371,361,244,54,2015
 M. Verratti,MC,Paris Saint-Germain,"5'5""",71,74,324,405,410,232,64,2015
 B. Matuidi,MDC,Paris Saint-Germain,"5'9""",79,77,369,346,399,249,48,2015
 S. Ruffier,G,AS Saint-Étienne,"6'2""",54,55,133,135,293,75,409,2015
 A. Lacazette,BU,Olympique Lyonnais,"5'9""",88,88,384,379,427,84,37,2015
 J. Toulalan,MDC,AS Monaco,"6'0""",52,54,274,338,306,231,45,2015
 Lucas,AD,Paris Saint-Germain,"5'8""",91,95,343,383,448,130,54,2015
 S. Mandanda,G,Olympique de Marseille,"6'1""",43,53,131,128,263,75,402,2015
 V. Enyeama,G,LOSC,"6'0""",54,50,139,172,300,75,403,2015
 M. Gonalons,MDC,Olympique Lyonnais,"6'2""",70,70,332,334,349,243,46,2015
 T. Motta,MDC,Paris Saint-Germain,"6'2""",52,48,359,372,278,227,46,2015
 J. Pastore,MOC,Paris Saint-Germain,"6'2""",75,74,380,407,371,156,51,2015
 D. Payet,MD,Olympique de Marseille,"5'9""",77,79,376,408,387,128,61,2015
 A. Gignac,BU,Olympique de Marseille,"6'1""",72,72,393,361,357,78,61,2015
 C. Carrasso,G,FC Girondins de Bordeaux,"6'2""",42,38,124,119,227,75,399,2015
 A. Lopes,G,Olympique Lyonnais,"6'0""",64,60,132,135,328,75,395,2015
 D. Subašić,G,AS Monaco,"6'3""",54,51,124,190,260,75,400,2015
 D. Berbatov,MOC,AS Monaco,"6'2""",63,56,414,390,311,75,53,2015
 Marquinhos,DC,Paris Saint-Germain,"6'0""",79,78,280,292,374,247,47,2015
 Y. Cabaye,MC,Paris Saint-Germain,"5'9""",69,67,370,396,364,206,54,2015
 L. Perrin,DC,AS Saint-Étienne,"5'11""",74,68,329,317,352,248,50,2015
 M. Baša,DC,LOSC,"6'2""",68,55,286,269,268,239,49,2015
 R. Mavuba,MDC,LOSC,"5'8""",65,68,291,342,366,232,45,2015
 S. Kjær,DC,LOSC,"6'2""",69,62,274,297,315,242,54,2015
 N. Fékir,MOC,Olympique Lyonnais,"5'8""",85,84,340,398,419,91,61,2015
 Y. Gourcuff,MOC,Olympique Lyonnais,"6'1""",68,68,370,416,347,155,45,2015
 E. Lavezzi,AG,Paris Saint-Germain,"5'8""",83,83,348,372,413,95,48,2015
 B. Costil,G,Stade Rennais FC,"6'2""",53,48,134,132,254,75,396,2015
 N. Nkoulou,DC,Olympique de Marseille,"5'11""",79,78,303,276,383,239,36,2015
 A. Ayew,MG,Olympique de Marseille,"5'9""",82,79,371,358,402,188,45,2015
